,id_dataset,user_account,tweet,clean_tweet,sentimen,id_user
56,43478,@rakyatmedia77,"BEM SI Kembali Berunjuk Rasa di Jakarta Tolak RUU Cipta Kerja - Rakyat MediaBEM SI Kembali Berunjuk Rasa di Jakarta Tolak RUU Cipta Kerja - Rakyat Media
JAKARTA, RAKYATMEDIA.COM-Badan Eksekutif Mahasiswa Seluruh Indonesia (BEM SI) kembali berunjuk rasa menentang RUU Cipta Kerja, pada hari ini, Selasa 20 Oktober 2020. Koordinator BEM SI, Remy Hastian...
rakyatmedia.com",bem si unjuk jakarta tolak rancang undang undang cipta kerja rakyat media bem si unjuk jakarta tolak rancang undang undang cipta kerja rakyat media jakarta rakyat media badan eksekutif mahasiswa indonesia bem si unjuk tentang rancang undang undang cipta kerja selasa oktober koordinator bem si remy hastian,0,1
57,43479,@CrastFM,"BEM SI kembali berujuk rasa menentang RUU Cipta Kerja di depan Istana Negara pada tanggal 20 Oktober 2020. Buat teman-teman yang turun kelapangan tetap hadi-hati dan kenakan maskerBEM SI Kembali Demo Tolak RUU Cipta Kerja Hari Ini
Badan Eksekutif Mahasiswa Seluruh Indonesia (BEM SI) kembali berunjuk rasa menentang RUU Cipta Kerja, pada Selasa 20 Oktober 2020 besok.
m.liputan6.com",bem si ujuk tentang rancang undang undang cipta kerja istana negara tanggal oktober teman teman turun lapang had hati kena masker bem si demo tolak rancang undang undang cipta kerja badan eksekutif mahasiswa indonesia bem si unjuk tentang rancang undang undang cipta kerja selasa oktober besok m,0,1
58,43480,@alesha_maryam,"Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!!",kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja astagfirullah,0,1
59,43481,@1953aisyah,"RUU Cipta Kerja
Draf RUU Cipta Kerja

Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton di YT MMC! ",rancang undang undang cipta kerja draf rancang undang undang cipta kerja rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja astagfirullah tonton youtube mmc,0,1
60,43482,@ZuraZuraidah1,"rapat larut malam saat weekend demi sahnya RUU Cilaka, hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton faktanya dlm video di channel YouTube MMC
#IngatAllahMahaAdil 
#MuslimahWajibDakwahKhilafah 
#DakwahKhilafahDakwahIslam 
#IslamRahmatanLilAlamin",rapat larut malam pekan sah rancang undang undang celaka ecek acak draf final undang undang cipta kerja astagfirullah tonton fakta video salur youtube mmc,0,1
61,43483,@Taslikha1,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR mengaku",ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji serba serbi mmc kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku,0,1
62,43484,@9596aafnd,"Membalas 
@calonalarmmuRapat gawe ruu cipta kerja tah?",balas rancang undang undang cipta kerja,1,1
63,43485,@choco_afk33,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, https://youtu.be/DZmnBOZptuA 
@YouTubeKetua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak,0,1
64,43486,@payunghukum_id,"Belum lama ini, pemerintah mengumumkan bahwa RUU CiptaKer akan disahkan pada akhir September-awal Oktober 2020.
Menurutmu, adakah dampak lain dari sah nya RUU ini selain yg telah dijabarkan diatas?

Share pendapatmu di kolom ya
,
let's discuss 
#ruuciptakerja #omnibuslaw",perintah umum rancang undang undang cipta kerja sah september oktober turut ada dampak sah rancang undang undang jabar atas bagi dapat kolom ya let s diskusi,1,1
65,43487,@payunghukum_id,"Apakah sobat PHD disini sudah mendengar tentang RUU CiLaKa?

Sejak Februari 2020, sebenarnya nama RUU CiLaKa yang sudah tersebar seantero Indonesia diganti menjadi RUU Cipta Kerja (bisa disingkat menjadi RUU CiptaKer).",sobat phd dengar rancang undang undang celaka februari nama rancang undang undang celaka sebar antero indonesia ganti rancang undang undang cipta kerja singkat rancang undang undang cipta kerja,0,1
66,43488,@ravida_anis,"Keywords:

RUU Cipta Kerja
Draf RUU Cipta Kerja

Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton fakta selengkapnya dalam",keywords rancang undang undang cipta kerja draf rancang undang undang cipta kerja rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja astagfirullah tonton fakta lengkap,0,1
67,43489,@EpyIwang,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya?
 Astaghfirullah!! Tonton fakta selengkapnya dalam video ini.Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji astagfirullah tonton fakta lengkap video ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat men,0,1
68,43490,@y4n1e_,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yg dikebut pd 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. 
Selengkapnya, di sini
https://youtu.be/XSGL7XXhx6A
#OmnibusLawSengsarakanPerempuan 
@Aghisya1
 @ghuntz
 @nirmala0404Tweet Kutipan
Nayla Syafwatullah
@NaylaShafwatul2
 · 20 Okt
UU Ciptaker menghapus pasal 59 UUK yang mengatur tentang syarat pekerja waktu tertentu atau pekerja kontrak. Dengan penghapusan pasal ini, tidak ada batasan aturan kontrak seorang pekerja.
#OmnibusLawSengsarakanPerempuan
@Najwa_Alifah02 @KhansaAlBanjary @y4n1e_",jatuh timpa tangga nasib perempuan rancang undang undang cipta kerja kebut nilai rugi kalang buruh perempuan lengkap,0,1
69,43491,@MimiNizam,"Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton fakta selengkapn",kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja astagfirullah tonton fakta lengkap,0,1
70,43492,@Albanta03330899,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Astaghfirullah!! Tonton fakta selengkapnya dalam video ini.

https://youtu.be/DZmnBOZptuA

Jangan lupa share seluas-luasnya Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji serba serbi mmc astagfirullah tonton fakta lengkap video,0,1
71,43493,@bagikanberita,"Polda Metro Tangkap Tiga Penggerak Pelajar Ricuh Unjuk Rasa RUU Cipta Kerja, Ada Admin FB 'STM Sej
#poldametrojaya
#tangkappenggerakdemo
#demopelajar #anakstm #ruuciptakerja #ruuomnibuslawPolda Metro Tangkap Tiga Penggerak Pelajar Ricuh Unjuk Rasa RUU Cipta Kerja, Ada Admin FB 'STM Sej...
Polda Metro Tangkap Tiga Penggerak Pelajar Ricuh Unjuk Rasa RUU Cipta Kerja, Ada Admin FB 'STM Sejabodetabek'
bagikanberita.pikiran-rakyat.com",polda metro tangkap gerak ajar ricuh unjuk rancang undang undang cipta kerja admin facebook stm sej metro tangkap gerak ajar ricuh unjuk rancang undang undang cipta kerja admin facebook stm sej polda metro tangkap gerak ajar ricuh unjuk rancang undang undang cipta kerja admin facebook stm sejabodetabek bagi berita pikir,1,1
72,43494,@blitar404,"Membalas 
@idtodaycoWaspada ada paham P.. dalam pengesahan Ruu cipta kerja",balas paham p kesah rancang undang undang cipta kerja,1,1
73,43495,@EkoFirman15,"RUU CIPTA KERJA onimboslaw 
 Penggerak positif bagi masyarakat Indonesia 
 tercinta. Di semua sektor industri boroh pabrik UMKM . Demonstran sekarang beraksi melawan anarkis.",rancang undang undang cipta kerja omnibus law gerak positif masyarakat indonesia cinta sektor industri pabrik usaha mikro tengah demonstran aksi lawan anarkis,1,1
74,43496,@Fadlin10247517,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, Tonton fakta selengkapnya di channel mmc!",ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji serba serbi mmc kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka tonton fakta lengkap salur mmc,0,1
75,43497,@otetsbratva,"pagi pagi, dengan nomor tak dikenal
dikirimin pidato tentang ruu cipta kerja. who?",pagi pagi nomor kenal kirim pidato rancang undang undang cipta kerja,0,1
76,43498,@begudgerl,"Membalas 
@jeonginluvyuTuhhh kan gua dulu pas SMP anu in adkel juga cpt ini pas SMA lama bat sama RUU cipta kerja aj cpt an ruu",balas pas smp anu adkel cepat pas sma rancang undang undang cipta kerja cepat an rancang undang undang,0,1
77,43499,@TheaSajid,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya?

Sdhlah rapat larut mlm saat weekend demi sahnya RUU Cilaka ini, trnyata eh trnyata pimpinan DPR mengaku bhw dia slama ini hny mengecek scr acak draft final UU Cipta Kerja. Simak video d Channel MMC!",ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja simak video d salur mmc,0,1
78,43500,@HussenEri,"Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton fakta selengkapnya dalam video serba-serbi..Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja astagfirullah tonton fakta lengkap video serba serbi ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat men,0,1
79,43501,@RusliPrasetyo,"Membalas 
@skullcmdr
 @CCICPolri
  dan 15 lainnyaSaya lebih mempertanyakan kinerja 
@KPAI_official
 & 
@KomnasHAM
  Apa pendemo yg ditangkap karena merusuh saat aksi tolak Omnibus Law & RUU Cipta Kerja lebih bernilai dibandingkan kasus (maaf) PEMERK0SAAN?

Mungkin para anggota KPAI & Komnas HAM tidak lahir dari seorang wanita ya?",balas kerja demo tangkap rusuh aksi tolak omnibus law rancang undang undang cipta kerja nila banding maaf anggota kpai komnas hak asai manusia lahir wanita ya,0,1
80,43502,@OJussku,"Ketua DPR : Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya?
Simak selengkapnya Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji simak lengkap ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat men,0,1
81,43503,@DakwahKhilafah,"Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton di channel YouTube MMC.

Keywords:
RUU Cipta Kerja
Draf RUU Cipta Kerja",rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja astagfirullah tonton salur youtube mmc keywords rancang undang undang cipta kerja draf rancang undang undang cipta kerja,0,1
82,43504,@Rere_kus,"#OmnibusLaw  ini hasil dari mereka yg ngesahin ruu cipta kerja.
Sampah.",hasil sah rancang undang undang cipta kerja sampah,0,1
83,43505,@IkaNurh50854440,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Pengesahan UU Cipta Kerja, oleh pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!!Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji serba serbi mmc kesah undang undang cipta kerja pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja astagfirullah ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat men,0,1
84,43506,@nokhabibi_,"Membalas 
@gjynmmnggllagiJurus kilat ala sistem kebut skripsi layaknya mahasiswa semester tua, RUU Omnibus Law ini ngebet dan ngebut digarap di Senayan.  Fixed, RUU Cipta Kerja disahkan menjadi UU Ciptaker dalam sidang paripurna yang hasilnya jauh dari kata sempurna.
#OmnibusLawSengsarakanPerempuan",balas kilat ala sistem kebut skripsi layak mahasiswa semester tua rancang undang undang omnibus law ngebet kebut garap senayan rancang undang undang cipta kerja sah undang undang cipta kerja sidang paripurna hasil sempurna,0,1
85,43507,@UmmiAzzam12,"Keywords:
RUU Cipta Kerja

Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bhw dia selama ini hny mengecek secara acak draft final UU Cipta Kerja. Tnton fkta selengkapnya dlm video serba-serbi pagi ini di YouTube MMC...",keywords rancang undang undang cipta kerja rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja tonton fakta lengkap video serba serbi pagi youtube mmc,0,1
86,43508,@AZahiduddin,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja.Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji serba serbi mmc sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat men,0,1
87,43509,@PutriTu76142314,"Kw : 
Draf RUU Cipta Kerja

Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja.Tnton fkta selengkapnya dlm video serba-serbi pagi ini di YouTube MMC.",palsu draf rancang undang undang cipta kerja rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja tonton fakta lengkap video serba serbi pagi youtube mmc,0,1
88,43510,idz_h@rrison_jordan,"Penambahan Kewenangan Polisi pada Omnibus Law RUU Cipta Kerja Dinilai Rentan Korupsi

https://m.tribunnews.com/amp/nasional/2020/07/12/penambahan-kewenangan-polisi-pada-omnibus-law-ruu-cipta-kerja-dinilai-rentan-korupsi…",tambah wenang polisi omnibus law rancang undang undang cipta kerja nilai rentan korupsi,0,1
89,43511,@AZAZIL_AlHaritz,"Kalean udah baca isi RUU cipta kerja mbut ??
Slama ini yg kalean kritisi slalu jd blunder balik buat kalean sndiri...
& apanya yg brgoyang ??
Firza husein ??
@FPI_Islam
@HrsCenter
@MUIPusat
https://jakarta.suara.com/amp/read/2020/10/19/133535/pa-212-istana-bergoyang-gorang-dengan-kalimat-revolusi-habib-rizieq?__twitter_impression=true…",baca isi rancang undang undang cipta kerja jembut kritisi blunder apa goyang firza husein,0,1
