,id_dataset,user_account,tweet,clean_tweet,label,id_user
56,54923,@NayDonuts,"1• Menyambung tuit ini, cek it dot video berikut. 

Jelas sekali ada ada ‘dukungan’ dari  PD dalam rapat Dewan Legislasi RUU Cipta Kerja, terjadi sepekan sebelum RUU tersebut disahkan
LagiPandemi #TangkapDalangDemoRusuh 
@NinjaCir3ng
 @B1G_K4y_R3bornTweet Kutipan
NayDonuts
@NayDonuts
 · 8 Okt
1• Saya sependapat dengan Bang @Fahrihamzah 

Jadi gini tuips.., di timeline banyak orang teriak PKS dan Demokrat bersama rakyat, bersama buruh. Karena menolak UU Cipta Kerja di sahkan. 

Masih ingat RUU HIP?
Dimana PKS menolak katanya,

Awas Corona 
Tampilkan utas ini",sambung tuit cek video dukung rapat dewan legislasi rancang undang undang cipta kerja pek rancang undang undang sah pandemi kutip naydonuts oktober dapat bang gin tuips timeline orang teriak pks demokrat rakyat buruh tolak undang undang cipta kerja sah rancang undang undang mana pks tolak awas corona tampil utas,1,1
57,54924,@kemenkopmk,"#SahabatPMK , pada RUU Cipta Kerja bidang pangan dan pertanian yg mengubah UU 18/2012 tentang pangan, terjadi penyempurnaan pasal loh. Hal ini untuk memperkuat kebutuhan pangan dalam negeri. 

#OmnibusLawPetaniSejahteraKementerian Pertanian RI",rancang undang undang cipta kerja bidang pangan tani ubah undang undang pangan sempurna pasal kuat butuh pangan negeri tani rakyat indonesia,1,1
58,54925,@RicKY_KCh,"Soal UU Cipta Kerja, SBY: Kalau Masih Ada Konflik, Berarti Masih Ada Masalah
Kalau RUU masih ada masalah-masalah yang mungkin serius disahkan, hampir pasti begitu dijalankan nanti menimbulkan masalah yang lebih besar dan lebih luas.Soal UU Cipta Kerja, SBY: Kalau Masih Ada Konflik, Berarti Masih Ada Masalah
Menurut SBY, dalam pembuatan undang-undang, DPR dan pemerintah seharusnya membuka pintu dialog dan konsultasi bagi pihak-pihak yang menolaknya.
nasional.tempo.co",undang undang cipta kerja susilo bambang yudhoyono konflik rancang undang undang serius sah jalan timbul luas undang undang cipta kerja susilo bambang yudhoyono konflik susilo bambang yudhoyono buat undang undang dewan wakil rakyat perintah buka pintu dialog konsultasi tolak nasional tempo,0,1
59,54926,@lipartic,"Mendadak berubah dong! Jika yg “katanya” draft final RUU Cipta Kerja sudah beredar itu benar adanya, khusus klaster ketenagakerjaan, mengapa isi draft final berbeda dengan keputusan rapat panja RUU Cipta Kerja (27/9/20) di Hotel Swissbell Tangerang? #KRPIPerppuBatalkanUUCipker",dadak ubah draf final rancang undang undang cipta kerja edar khusus kluster ketenagakerjaan isi draf final beda putus rapat panitia kerja rancang undang undang cipta kerja hotel swissbell tangerang,1,1
60,54927,@Diozaurus,"Belom kerja sudah merusak dan membakar.
Kek gitu ngaku demo RUU CIPTA KERJA? 

KEK BAKAL DAPAT KERJA AJA KAU!!",bom kerja rusak bakar kayak aku demo rancang undang undang cipta kerja kayak kerja kau,0,1
61,54928,@CNNIDdaily,"Maraknya aksi unjuk rasa menolak RUU Cipta Kerja di sejumlah daerah ternyata membawa keuntungan bagi sejumlah pihak. Seperti yang dialami para penjual es kelapa muda.

http://cnnindonesia.com/tv",marak aksi unjuk tolak rancang undang undang cipta kerja daerah bawa untung alami jual es kelapa muda,0,1
62,54929,@WagimanDeep212,"Kmaren wan Hotman Paris. Skarang Mister White 
@ganjarpranowo
 bilang ke akhe 
@eko_kuntadhi
 klo Omnibuslaw RUU Cipta Kerja ituh Keren banget...
Ane cumak nunggu statemen dari pak Slamet maarip dan Bib Nopel Bawukmin & Sugik saja, krena cuma bliyow2 eang yg paling Pa'am RUU inih",kemarin wan hotman paris mister putih bilang omnibus law rancang undang undang cipta kerja keren banget tunggu nyata selamat maarif nopel bawukmin sugik rancang undang undang,1,1
63,54930,@AazeenKys,"Ekonomi Indonesia sudah memasuki jurang resesi. Pemerintah justru mengesahkan RUU Cipta Kerja yang jelas-jelas merugikan tenaga kerja Indonesia dan menguntungkan pihak asing.

#EkonomiKhilafahAntiKrisis
#PekerjaSejahteraDalamKhilafah
#IslamWujudkanRahmatanLilAlamin",ekonomi indonesia pasuk jurang resesi perintah kesah rancang undang undang cipta kerja rugi tenaga kerja indonesia untung asing,0,1
64,54931,@LemanAkik,"Tentang demo RUU Cipta Kerja 2020 /Omnibus Law yg berakhir rusuh

1. Ga tau apa yg mau di demoTweet Kutipan
Henry Subiakto
@henrysubiakto
 · 9 Okt
Inilah potret para pendemo yg terprovokasi hoax dan ajakan di medsos.
2:16
185,7 rb tayangan",demo rancang undang undang cipta kerja omnibus law rusuh demo tweet kutip henry subiakto oktober potret demo provokasi hoax aja media sosial ribu tayang,1,1
65,54932,@ZAEffendy,"Kepala Pukat UGM: ""UU Ciptaker CACAT Formil maupun Materil. Proses pembentukannya berlangsung cepat, tertutup, dan minim partisipasi publik. Dalam penyusunannya, publik sulit beri masukan, karena akses ke draf RUU tertutup."" #MosiTidakPercaya !!
TOLAK Omnibus Law UU Cipta KerjaTweet Kutipan
Republika.co.id
@republikaonline
 · 14 Okt
Beberapa pasal UU Ketenagakerjaan dikembalikan ke pasal 79, 88A dan 154 UU Ciptaker. http://republika.co.id/berita//qi664w409/kembalinya-beberapa-pasal-uu-ciptaker-yang-sempat-hilang…",kepala pukat ugm undang undang cipta kerja cacat formal materil proses bentuk cepat tutup minim partisipasi publik susun publik sulit masuk akses draf rancang undang undang tutup tolak omnibus law undang undang cipta kerja tweet kutip republik oktober pasal undang undang ketenagakerjaan kembali pasal undang undang cipta kerja,0,1
66,54933,@HukumOnline,"Sekretaris Kemenko Perekonomian Susiwijono Moegiarso menyatakan tidak ada perubahan sedikit pun terkait substansi yang dimuat dalam naskah RUU Cipta Kerja yang disampaikan oleh DPR RI.Naskah UU Cipta Kerja Sudah Disampaikan ke Presiden, DPR: Silakan Dikaji
Sekretaris Kemenko Perekonomian Susiwijono Moegiarso menyatakan tidak ada perubahan sedikit pun terkait substansi yang dimuat dalam naskah RUU Cipta Kerja yang disampaikan oleh DPR RI.
hukumonline.com",sekretaris kemenko ekonomi susiwijono moegiarso ubah kait substansi muat naskah rancang undang undang cipta kerja dewan wakil rakyat rakyat indonesia naskah undang undang cipta kerja presiden dewan wakil rakyat sila kaji sekretaris kemenko ekonomi susiwijono moegiarso ubah kait substansi muat naskah rancang undang undang cipta kerja dewan wakil rakyat rakyat indonesia,1,1
67,54934,Dedek Prayudi - Uki || ig: @uki_dedek,"Baru kemarin aku bilang yang meluruskan hoax seputar RUU Cipta Kerja bukan berarti mendukung, yang mengkritik bukan berarti menolak.

Sekarang beredar lagi opini yang kecewa fasilitas publik dirusak berarti mendukung kekerasan aparat & sebaliknya.

Diajak rasional malah ngebully.",kemarin bilang lurus hoax putar rancang undang undang cipta kerja dukung kritik tolak edar opini kecewa fasilitas publik rusak dukung keras aparat ajak rasional bully,0,1
68,54935,@fadlizon,"Untuk mencukupi ketersediaan pangan dalam negeri, melalui sejumlah regulasi, pemerintah makin membuka akses sektor pertanian bagi korporasi. Dalam RUU omnibus law Cipta Kerja, misalnya, para pedagang dan importir diberi keleluasaan sangat besar.",cukup sedia pangan negeri regulasi perintah buka akses sektor tani korporasi rancang undang undang omnibus law cipta kerja dagang importir leluasa,1,1
69,54936,@Mtuhasan02,"#OBLWujudkanIndonesiaMaju 

Pro dan kontra disetiap peraturan pemerintah ntoh pasti ada.sebut saja RUU Cipta Kerja.mengapa mereka ingin sekali menggagalkan UU ini?mungkin ada sesuatu misal lahan basahnya terancam?ntah lah
.kalo yg kontra dgn RUU ini,lbh cerdas,MK solusi yg tpt.",pro kontra tiap atur perintah ntoh rancang undang undang cipta kerja gagal undang undang lahan basah ancam kontra rancang undang undang cerdas mahkamah konstitusi solusi,1,1
70,54937,@jr_kw19,"Kemudian presiden 
@jokowi
 menyampaikan RUU cipta kerja ini kepada ketua 
@DPR_RI
 melalui Menteri 
@PerekonomianRI
 bersama menteri terkait menyampaikan Surat Presiden& naskah RUU Ciptaker kpd ketua & wakil ketua DPR RI tgl 12 Februari 2020 

#OmnibusLawTaatProsedural",presiden rancang undang undang cipta kerja ketua menteri menteri kait surat presiden naskah rancang undang undang cipta kerja ketua wakil ketua dewan wakil rakyat rakyat indonesia tanggal februari,1,1
71,54938,@idextratime,"Kita sudahi dulu kawal 7-2/8-2/6-1

Sekarang mari kita Kawal penolakan RUU Cipta Kerja!
Semangat rekan-rekan buruh dan mahasiswa ",sudah kawal mari kawal tolak rancang undang undang cipta kerja semangat rekan rekan buruh mahasiswa,1,1
72,54939,@MalvaSelena,"Pada Sidang Rapat Terbatas Presiden 
@jokowi
 menyampaikan bahwa RUU Omnibus Law Cipta Kerja Masuk Tahap Finalisasi pd tanggal 15 Januari 2020
#OmnibusLawTaatProsedural",sidang rapat batas presiden rancang undang undang omnibus law cipta kerja masuk tahap final tanggal januari,1,1
73,54940,@atricf,Sbg anak hukum gue punya hak buat speak up soal uu cipta kerja. Even pas msh ruu gue udh di tunjuk buat debat soal ini. Positif negatif pasti ada yes buat negara maju but no buat negara berkembang. Obnimus diterapkan dinegara anglo saxon sedangkan ind civil law.,anak hukum hak biacara up undang undang cipta kerja acara pas rancang undang undang debat positif negatif ya negara maju negara kembang omnibus terap negara anglo saxon indonesia sipil law,1,1
74,54941,@Mylova211,"Akhrn nya DPRD banyuwangi turun menemui Demostran dan menandatangani surat pernyataan penolakan RUU CiPTA KERJA..0:27
1,2 rb tayangan",dewan wakil rakyat daerah banyuwangi turun temu demonstran tanda tangan surat nyata tolak rancang undang undang cipta kerja ribu tayang,1,1
75,54942,@FPKSDPRRI,"QnA RUU Cipta Kerja

Aakah anda juga akan mendorong para kader yang menjadi kepala daerah atau DPRD untuk ikut juga menolak UU Cipta Kerja ?

#fraksipksdprri 
#berkhidmatuntukrakyat
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",sesi rancang undang undang cipta kerja dorong kader kepala daerah dewan wakil rakyat daerah tolak undang undang cipta kerja,1,1
76,54943,@CopetJatinegar4,"Unras oleh KSBSI di Taman Pandang/Depan Istana Negara,  450 org, Pimp Surnadi - Horry
Ttn : Menolak pengesahan
RUU Cipta Kerja menjadi Undang- Undang dan Mendesak Presiden untuk menerbitkan PERPPU pembatalan UU Cipta Kerja.
#RezimPenjahatKonstitusi",unras ksbsi taman pandang istana negara orang pimpin surnadi horry ttn tolak kesah rancang undang undang cipta kerja undang undang desak presiden terbit atur pusat batal undang undang cipta kerja,0,1
77,54944,@nurudinwriter,"Pertanyaan terselip sejak demo RUU KPK 2019. Apakah para pendemo perlu membaca draft RUU Ciptakerja sebelum turun demo? #MahasiswaBergerak
#MahasiswaTurunKejalan #Malangmelawan #Malangbergerak
#JogjaMemanggil #OmnibusLaw #mositidakpercayaMau Ikut Demo,  Apakah Harus Baca RUU Dulu? | TIMES Indonesia
Sejak tahun 2019 (demo RUU KPK) dan tahun ini (demo RUU Ciptakerja) pertanyaan yang diajukan pada orang yang akan demo (demonstrasi) antara lain, “Mau demo? Emangnya udah baca RUU-nya?” Pertanyaan...
timesindonesia.co.id",selip demo rancang undang undang kpk demo baca draf rancang undang undang cipta kerja turun demo demo baca rancang undang undang indonesia tahi demo rancang undang undang kpk tahi demo rancang undang undang cipta kerja aju orang demo demonstrasi demo emang baca rancang undang undang indonesia,0,1
78,54945,@AndaloKifli,"Membalas 
@DStoickov
 @RahmanVanny
  dan 2 lainnyaCie... Yang udah baca RUU cipta kerja, Menurut anda pasal 156 itu gimana?",balas cie baca rancang undang undang cipta kerja pasal,1,1
79,54946,@CNNIDdaily,"Menteri Keuangan, Sri Mulyani menyampaikan, Indonesia mendapat respons positif dari sejumlah lembaga multilateral atas pengesahan RUU Cipta Kerja. 
-
VIDEO: Sri Mulyani Sebut Lembaga Asing Puji RUU Cipta KerjaVIDEO: Sri Mulyani Sebut Lembaga Asing Puji RUU Cipta Kerja
Menkeu, Sri Mulyani menyampaikan, Indonesia dapat respons positif dari sejumlah lembaga multilateral atas pengesahan RUU Cipta Kerja.
cnnindonesia.com",menteri uang sri mulyani indonesia respons positif lembaga multilateral kesah rancang undang undang cipta kerja video sri mulyani lembaga asing puji rancang undang undang cipta kerja video sri mulyani lembaga asing puji rancang undang undang cipta kerja menteri uang sri mulyani indonesia respons positif lembaga multilateral kesah rancang undang undang cipta kerja,1,1
80,54947,@jpnncom,"Satgas Covid-19 mendatangi kontrakan yang dihuni sejumlah buruh, pascademo menolak RUU Cipta Kerja. #DemoRUUCiptaKerjaPascademo Tolak RUU Ciptaker, Kontrakan Buruh Didatangi Petugas, Ini yang Terjadi
Satgas Covid-19 mendatangi kontrakan yang dihuni sejumlah buruh, pascademo menolak RUU Cipta Kerja.
m.jpnn.com",satgas covid kontra huni buruh pasca demo tolak rancang undang undang cipta kerja tolak rancang undang undang cipta kerja kontra buruh datang tugas satgas covid kontra huni buruh pasca demo tolak rancang undang undang cipta kerja m,0,1
81,54948,@jitoe02,"Tadjuddin mengaku telah terlibat dlm pembahasan RUU Cipta Kerja sejak 2018 mengatakan bahwa respons terhdp gelombang PHK memang diperlukan karena memasuki revolusi industri 4.0 berbagai pekerjaan di perusahaan bisa tergantikan dg teknologi

Tangkal Korona
#TolakProvokasiKAMIFPI",tadjuddin aku libat bahas rancang undang undang cipta kerja respons gelombang phk pasuk revolusi industri kerja usaha ganti teknologi tangkal corona,1,1
82,54949,@LILApama2011,"Sebelumnya, DPR RI dan pemerintah akhirnya menyepakati Rancangan Undang-Undang (RUU) Cipta Kerja disahkan menjadi Undang-Undang Cipta Kerja.

Waspada Korona
#KAMIFPISampahNKRI",dewan wakil rakyat rakyat indonesia perintah pakat rancang undang undang rancang undang undang cipta kerja sah undang undang cipta kerja waspada corona,1,1
83,54950,@fahiraidris,"11. 
@DPDRI
 bahkan mengusulkan untuk kembali ke UU eksisting atau dicabut dari RUU tentang Cipta Kerja.

Penolakan #DPDRI terhadap kluster UU Ketenagakerjaan juga telah disampaikan Ketua PPUU mewakili DPD pada Rapat Kapoksi dengan Pimpinan DPR RI.Fahira Idris DPD RI dan 2 lainnya",usul undang undang eksekusi cabut rancang undang undang cipta kerja tolak kluster undang undang ketenagakerjaan ketua panitia ancang undang undang wakil dewan wakil daerah rapat kapok pimpin dewan wakil rakyat rakyat indonesia fahira idris dewan wakil daerah rakyat indonesia,1,1
84,54951,@RLanang_,"BIN Sebut Sudah Petakan Dalang Kerusuhan Demo RUU Cipta Kerja.
~hahayyy siap2 aja pasti ada yg gemeteran nih..
Ga boleh kabur ya ..

Ada KAMI benalu demokrasi yg kotor. Waspada.!
#KAMITroubleMakerBIN Sebut Sudah Petakan Dalang Kerusuhan Demo RUU Cipta Kerja
Badan Intelijen Negara (BIN) membenarkan pihaknya telah memetakan dalang kerusuhan demo RUU Cipta Kerja.
m.liputan6.com",bin peta dalang rusuh demo rancang undang undang cipta kerja gemetar kabur ya benalu demokrasi kotor waspada peta dalang rusuh demo rancang undang undang cipta kerja badan intelijen negara bin benar meta dalang rusuh demo rancang undang undang cipta kerja m,0,1
85,54952,@chillinaris,"YG PAHAM 90% PASTI MENYETUJUI, YG DEMO TERBUKTI TERMAKAN HOAX, PERUSUH, DAN DEMONSTRAN BAYARAN

“Hanya 30% publik yg mengetahui tentang RUU #OmnibusLaw Cipta Kerja, di antara yg mengetahui lebih dari 90% setuju dg RUU tersebut.""

#OmnibusLawBangunBangsaSurvei Indometer: 90,1 Persen Setuju RUU Omnibus Law
Temuan survei Indometer menunjukkan sedikit sekali publik yang mendengar atau mengetahui tentang Omnibus Law.
beritasatu.com",paham tuju demo bukti makan hoax rusuh demonstran bayar publik rancang undang undang cipta kerja tuju rancang undang undang bangun bangsa survei indometer persen tuju rancang undang undang omnibus law temu survei indometer publik dengar omnibus law,1,1
86,54953,@Yahoo_ID,"6 Serikat Buruh Ikut Bahas RUU Cipta Kerja, KSPI dan KSPSI Pilih Walk Out https://bit.ly/3nrhl4R

Cari berita lain? Klik di sini http://bit.ly/2MXCxRZ",serikat buruh bahas rancang undang undang cipta kerja kspi kspsi pilih jalan,1,1
87,54954,@Metro_TV,"#BreakingNewsMetroTV
Presiden Jokowi: UU Cipta Kerja memerlukan banyak sekali PP dan Perpres. Kita akan selesaikan PP dan Perpres 3 bulan setelah RUU diundang-undangkan.
http://metrotvnews.com/live",presiden jokowi undang undang cipta kerja pp pres selesai pp pres rancang undang undang undang undang,1,1
88,54955,@pancar2015,"_Pasal 121 RUU Cipta Kerja yang mengubah Pasal 8 dan Pasal 10 Undang-Undang Nomor 12 tahun 2012 tentang Pengadaan Tanah Bagi Pembangunan Untuk Kepentingan Umum._ 

*Pasal ini sangat merugikan warga sipil seperti kita,* jadi dalam pasal ini bisa digambarkan sebagai berikut. Jika",pasal rancang undang undang cipta kerja ubah pasal pasal undang undang nomor tahi ada tanah bangun penting pasal rugi warga sipil pasal gambar,0,1
89,54956,@kkpgoid,"#SahabatBahari, simak lagi yuk poin-poin penting RUU Cipta Kerja bidang lingkungan hidup melalui infografis di atas. Jangan sampai termakan hoaks ya!

#KKP #KKPGOIDPengelolaan Ruang Laut dan 6 lainnya",simak ayo poin poin rancang undang undang cipta kerja bidang lingkung hidup informasi graifk makan hoax ya selamat kelola ruang laut,1,1
90,54957,@pksqatar,"Fraksi PKS Bukhori Yusuf mengatakan, sejak RUU Cipta Kerja disahkan dalam Rapat Paripurna, PKS belum menerima draf final UU Cipta Kerja tersebut.

PKS #TolakUUCiptaKerjaFraksi PKS Layangkan Surat ke Baleg, Minta Draf Final UU Cipta Kerja
Sejak RUU Cipta Kerja disahkan dalam Rapat Paripurna, PKS belum menerima draf final UU Cipta Kerja tersebut.
nasional.kompas.com",fraksi pks bukhori yusuf rancang undang undang cipta kerja sah rapat paripurna pks terima draf final undang undang cipta kerja pks pks layang surat baleg draf final undang undang cipta kerja rancang undang undang cipta kerja sah rapat paripurna pks terima draf final undang undang cipta kerja nasional,0,1
91,54958,@imgitb,"[Hiruk Pikuk Pengesahan RUU Cipta Kerja]

(2/2)
Konten ini disediakan oleh:
Departemen Diskasi
Bidang PSDA
Ikatan Mahasiswa Geodesi ITB
#IMGUtuhTangguh",hiruk pikuk kesah rancang undang undang cipta kerja konten sedia departemen diskusi bidang kembang sumber daya anggota ikat mahasiswa geodesi itb,1,1
92,54959,@Falah_Riedl,"Membalas 
@Cittairlanie
 dan 
@cnbcindonesiaDETAIL UU OMNIBUS LAW

1. RUU Cipta Kerja (Baleg DPR PDF)
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200605-100224-2372.pdf…

2. RUU Cipta Kerja (Google Drive PDF)
https://drive.google.com/file/d/1ncppSpyoxZZMZpuyCc1kBgERlbJ3Wk8v/view…

3. Surat Presiden Jokowi untuk pengajuan RUU Cipta Kerja (PDF)
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200605-095925-8502.pdf…

Kalau ini gimana kak 
@Cittairlanie
 ?",balas undang undang omnibus law rancang undang undang cipta kerja baleg dewan wakil rakyat pdf,1,1
