user_account,tweet,label
@Afiafifah11,"Sudah jatuh tertimpa tangga. Bebas Covid-19 jauh panggang dari api, palu diketok masuk resesi, pemerintah gerak cepat kirim “kado” pengesahan RUU Cipta Kerja.
#OmnibusLawSengsarakanPerempuan
#CiptakerBuktiKezalimanDemokrasi 
#sejahteradengankhilafah",0
@Jati43133443,"Membalas 
@AfilaVcsMain tik tok kah??",1
@YantiAisyah5,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. 

Selengkapnya, simak di video ya...
https://youtu.be/XSGL7XXhx6A

#OmnibusLawSengsarakanPerempuan",0
@y4n1e_,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yg dikebut pd 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. 
Selengkapnya, di sini
https://youtu.be/XSGL7XXhx6A
#OmnibusLawSengsarakanPerempuan 
@Aghisya1
 @ghuntz
 @nirmala0404Tweet Kutipan
Nayla Syafwatullah
@NaylaShafwatul2
 · 20 Okt
UU Ciptaker menghapus pasal 59 UUK yang mengatur tentang syarat pekerja waktu tertentu atau pekerja kontrak. Dengan penghapusan pasal ini, tidak ada batasan aturan kontrak seorang pekerja.
#OmnibusLawSengsarakanPerempuan
@Najwa_Alifah02 @KhansaAlBanjary @y4n1e_",0
@MimiNizam,"Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton fakta selengkapn",0
@Albanta03330899,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Astaghfirullah!! Tonton fakta selengkapnya dalam video ini.

https://youtu.be/DZmnBOZptuA

Jangan lupa share seluas-luasnya Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0
@bagikanberita,"Polda Metro Tangkap Tiga Penggerak Pelajar Ricuh Unjuk Rasa RUU Cipta Kerja, Ada Admin FB 'STM Sej
#poldametrojaya
#tangkappenggerakdemo
#demopelajar #anakstm #ruuciptakerja #ruuomnibuslawPolda Metro Tangkap Tiga Penggerak Pelajar Ricuh Unjuk Rasa RUU Cipta Kerja, Ada Admin FB 'STM Sej...
Polda Metro Tangkap Tiga Penggerak Pelajar Ricuh Unjuk Rasa RUU Cipta Kerja, Ada Admin FB 'STM Sejabodetabek'
bagikanberita.pikiran-rakyat.com",1
@dwifsyaharoh,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC
.Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0
@blitar404,"Membalas 
@idtodaycoWaspada ada paham P.. dalam pengesahan Ruu cipta kerja",1
@EkoFirman15,"RUU CIPTA KERJA onimboslaw 
 Penggerak positif bagi masyarakat Indonesia 
 tercinta. Di semua sektor industri boroh pabrik UMKM . Demonstran sekarang beraksi melawan anarkis.",1
@Fadlin10247517,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, Tonton fakta selengkapnya di channel mmc!",0
@BuAsma5,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

https://youtu.be/DZmnBOZptuA",0
@otetsbratva,"pagi pagi, dengan nomor tak dikenal
dikirimin pidato tentang ruu cipta kerja. who?",0
@dindapu19910437,#sayaindonesia #sayapancasila #indonesiabisa #pemerintah #nawacita #indonesia #jokowi #indonesiasehat #indonesiahebat #lawanradikalisme  #kerjanyata #corona #coronavírus #virus #ruuciptakerja #omnibuslaw #tolakomnibuslaw #programpemerintah #nkriberpancasilahargamati #NKRI,1
@begudgerl,"Membalas 
@jeonginluvyuTuhhh kan gua dulu pas SMP anu in adkel juga cpt ini pas SMA lama bat sama RUU cipta kerja aj cpt an ruu",0
@TheaSajid,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya?

Sdhlah rapat larut mlm saat weekend demi sahnya RUU Cilaka ini, trnyata eh trnyata pimpinan DPR mengaku bhw dia slama ini hny mengecek scr acak draft final UU Cipta Kerja. Simak video d Channel MMC!",0
@HussenEri,"Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton fakta selengkapnya dalam video serba-serbi..Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0
@RusliPrasetyo,"Membalas 
@skullcmdr
 @CCICPolri
  dan 15 lainnyaSaya lebih mempertanyakan kinerja 
@KPAI_official
 & 
@KomnasHAM
  Apa pendemo yg ditangkap karena merusuh saat aksi tolak Omnibus Law & RUU Cipta Kerja lebih bernilai dibandingkan kasus (maaf) PEMERK0SAAN?

Mungkin para anggota KPAI & Komnas HAM tidak lahir dari seorang wanita ya?",0
@OJussku,"Ketua DPR : Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya?
Simak selengkapnya Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0
@DakwahKhilafah,"Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton di channel YouTube MMC.

Keywords:
RUU Cipta Kerja
Draf RUU Cipta Kerja",0
@UmmuNaufal9,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Mem... https://youtu.be/DZmnBOZptuA lewat 
@YouTubeKetua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0
@Rere_kus,"#OmnibusLaw  ini hasil dari mereka yg ngesahin ruu cipta kerja.
Sampah.",0
@kompascom,"Sejak awal proses pembentukan, omnibus law RUU Cipta Kerja mendapat penolakan dari sejumlah kalangan, khususnya kaum buruh.Setahun Jokowi dan Pidatonya soal Omnibus Law RUU Cipta Kerja
Sejak awal proses pembentukan, omnibus law RUU Cipta Kerja mendapat penolakan dari sejumlah kalangan, khususnya kaum buruh.
nasional.kompas.com",0
@MamyZizid,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka iniKetua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0
@IkaNurh50854440,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Pengesahan UU Cipta Kerja, oleh pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!!Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0
@nokhabibi_,"Membalas 
@gjynmmnggllagiJurus kilat ala sistem kebut skripsi layaknya mahasiswa semester tua, RUU Omnibus Law ini ngebet dan ngebut digarap di Senayan.  Fixed, RUU Cipta Kerja disahkan menjadi UU Ciptaker dalam sidang paripurna yang hasilnya jauh dari kata sempurna.
#OmnibusLawSengsarakanPerempuan",0
@3Habsa,"Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka,  ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton fakta selengkapnya dalam video serba-serbi pagi ini di channel YouTube MMC...",0
@RahmaFalya,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata 
https://youtu.be/DZmnBOZptuA",0
@UmmiAzzam12,"Keywords:
RUU Cipta Kerja

Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bhw dia selama ini hny mengecek secara acak draft final UU Cipta Kerja. Tnton fkta selengkapnya dlm video serba-serbi pagi ini di YouTube MMC...",0
@AZahiduddin,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya? | Serba-serbi MMC

Demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja.Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0
@PutriTu76142314,"Kw : 
Draf RUU Cipta Kerja

Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja.Tnton fkta selengkapnya dlm video serba-serbi pagi ini di YouTube MMC.",0
idz_h@rrison_jordan,"Penambahan Kewenangan Polisi pada Omnibus Law RUU Cipta Kerja Dinilai Rentan Korupsi

https://m.tribunnews.com/amp/nasional/2020/07/12/penambahan-kewenangan-polisi-pada-omnibus-law-ruu-cipta-kerja-dinilai-rentan-korupsi…",0
@AZAZIL_AlHaritz,"Kalean udah baca isi RUU cipta kerja mbut ??
Slama ini yg kalean kritisi slalu jd blunder balik buat kalean sndiri...
& apanya yg brgoyang ??
Firza husein ??
@FPI_Islam
@HrsCenter
@MUIPusat
https://jakarta.suara.com/amp/read/2020/10/19/133535/pa-212-istana-bergoyang-gorang-dengan-kalimat-revolusi-habib-rizieq?__twitter_impression=true…",0
@masaryaduta,"Abraham Samad menyebut diskursus investasi dan penyediaan lapangan kerja dalam RUU Cipta Kerja ini menyesatkan. Terkesan memberi kemudahan kepada pemodal, tetapi abai dengan hak-hak kelas sosial rentan, salah satunya pekerja.Abraham Samad Khawatir UU Ciptaker Berpotensi Jadi Korupsi Legislasi
Abraham Samad menyebut diskursus investasi dan penyediaan lapangan kerja dalam RUU Cipta Kerja juga menyesatkan.
monitor.co.id",0
@VaniaaTasya,"Faktanya adalah begini. ""Karyawan Tetap"" itu tetap masih ada. #OmnibusLaw #DukungOmnibusLaw #RUU #Cipta #Kerja",1
@VaniaaTasya,"Dipahami ya. Tidak ada larangan terhadap buruh untuk protes dan libur diluar tanggal merah tidak diatur undang-undang, melainkan dari kebijakan pemerintah #OmnibusLaw #DukungOmnibusLaw #RUU #Cipta #Kerja",1
@VaniaaTasya,Manfaatnya terhadap ekonomi bangsa #OmnibusLaw #DukungOmnibusLaw #RUU #Cipta #Kerja,1
@VaniaaTasya,Perumahan Masyarakat Berpenghasilan Rendah (MBR) menjadi prioritas #OmnibusLaw #DukungOmnibusLaw #RUU #Cipta #Kerja,1
@dipthedope,"Tolak RUU Omnibus Law Cipta Lapangan Kerja. #MosiTidakPercaya - Tandatangani Petisi! http://chng.it/tzCfS54Z lewat 
@ChangeOrg_IDTandatangani Petisi
Tolak RUU Omnibus Law Cipta Lapangan Kerja
change.org",0
@jpnncom,"Partai Nasdem berpendapat UU Cipta Kerja sudah benar dan bertujuan untuk kepentingan bersama masyarakat Indonesia. #RUUCiptaKerjaHayono Isman: UU Cipta Kerja Sebaiknya Segera Diundangkan
Partai Nasdem berpendapat UU Cipta Kerja sudah benar dan bertujuan untuk kepentingan bersama masyarakat Indonesia.
m.jpnn.com",1
@sinyo_dimas,"Membalas 
@detikcomYaelah cebong caper amat.  Lah gerombolan PDIP KEMANA PAS RAKYAT BUTUH PENJELASAN SOAL RUU CIPTA KERJA???? GAK USAH SOK SOK MENYOROTI KINERJA KEPALA DAERAH DULU DEH!!",0
@ar_alexramandey,"Betul, Saya setuju sekali. ""AKAN LEBIH BAIK"" Jika Fraksi2 di 
@DPR_RI
 Pendukung #RUUCiptaKerja menjadi #UUCiptaKerja menerima tiap representasi Pendemo untuk MENJABARKAN juga MENJELASKAN #UUCiptaKerja tersebut. Itu Sosialisasi yng paling tepat Sasaran & Unggul serta Habis Perkara.Tweet Kutipan
Republika.co.id
@republikaonline
 · 4j
Politikus PDIP tekankan pentingnya sosialisasi UU Ciptaker. http://republika.co.id/berita//qigmu6354/pdip-tekankan-pentingnya-sosialisasi-uu-ciptaker…",1
@muh_rhezaaditya,"Tembus pagi, kenapa? Karena hari ini sampai tanggal 22 Oktober adalah suara rakyat u/ membatalkan RUU Cipta Kerja.",0
@KamalRoland,"Membalas 
@kumparanBlunder RUU CIPTA KERJA hanya satu arah investor China 

Makanya negara negara lain keberatan dan Indonesia bisa masuk krisis kalau tidak di Cabut",0
@Minang_cyber,"Membalas 
@Rizvan168Mereka pikir halte busway jga ikut rapat RUU cipta kerja x ",0
@anemopsychro,"ถึงเวลาอาเซียนร่วมใจแล้ว
 we stand together
 #WhatsHappeningInSouthEastAsia #WhatsHappeninglnThailand #respectdemocracyTHAI #WhatsHappeningInPhilippines #JunkTerrorBill #WhatsHappeningInIndonesia #ruuciptakerja #ຖ້າການເມືອງລາວດີ #FreeMuay",1
@PolresTolitoli,"Disela sela aksi unras penolakan ruu cipta kerja dir sabhara pimpin Sholat Dzuhur berjamaah
#JagaDamaiIndonesia",1
@ntt_one,"Para Pendeta Sikapi Omnibus Law RUU Cipta KerjaPara Pendeta Sikapi Omnibus Law RUU Cipta Kerja
JAKARTA.Lenterakristiani.com-Sebanyak 104 pendeta lintas denominasi, mengeluarkan pernyataan bersama menyikapi pengesahan Omnibus Law RUU Cipta Kerja ini yang dijadwalkan pada hari ini, Kamis (16/7)....
lenterakristiani.com",1
@AryaWidipa,"Membalas 
@EmillyLuwita46Brarti ada kepentingan bisnis di +62 makanya Jokowi suruh batalkan RUU Cipta Kerja.",0
@BEMUNS,"Kini Omnibus Law yang sudah disahkan harus segera dibatalkan. Judical Review bukanlah opsi yang bisa diandalkan. Rakyat harus mendesak Presiden untuk mengeluarkan Perppu batalkan Omnibus Law RUU Cipta Kerja.

#BatalkanOmnibusLaw 
#MosiTidakPercaya
#JegalSampaiGagal",0
@BEMUNS,"Satu tahun kepemimpinan Jokowi-Ma'ruf Amin menimbulkan berbagai masalah. Mulai dari penanganan covid-19 yang tidak tentu arah, hingga disahkannya Omnibus Law RUU Cipta Kerja.

#BatalkanOmnibusLaw
#MosiTidakPercaya
#JegalSampaiGagal",0
@engga62697832,Jangan Mudah Termakan Hoax ! Baca dan Pahami Isi RUU Omnibus Law Cipta Kerja Sangatlah Bermanfaat Untuk Kemajuan Bangsa Indonesia,1
@malikaazalea,#ruuciptakerja #ruuomnibuslaw #CiptaKerjaBermanfaat #CiptaKerjaBangunBangsa #ciptakerja #buruh #rakyatbutuhciptakerja,1
@jpnncom,"Gubernur Ganjar Pranowo sudah mendapat laporan terkait 11 pedemo yang positif covid-19 usai adanya aksi demo menolak RUU Cipta Kerja. #klasterCOVID-1911 Pedemo Positif Covid-19 di Semarang, Begini Reaksi Pak Ganjar
Gubernur Ganjar Pranowo sudah mendapat laporan terkait 11 pedemo yang positif covid-19 usai adanya aksi demo menolak RUU Cipta Kerja.
m.jpnn.com",1
@Lala98593741,#ruuciptakerja #ruuomnibuslaw #CiptaKerjaBermanfaat #CiptaKerjaBangunBangsa #ciptakerja #buruh,1
@CNNIDdaily,"Wali kota Surabaya Tri Rismaharini,Senin pagi,memberi pengarahan untuk 58 pelajar SD dan SMP. Mereka sebelumnya tertangkap polisi,karena terlibat kerusuhan dalam aksi penolakan RUU Cipta Kerja 8 Oktober http://lalu.youtu.be/ou-OtiGfmBo",1
@rani_bening,(1/2) GUYS yuk dibaca infografis ini terkait dengan RUU Cipta Kerja yang sebentar lagi di sah kan oleh presiden! biar kita bisa menyikapi dengan benar sesuai ilmu perundang-undangan!,1
¥@N'$,"RUU CiptaKerja
RUU SapuJagat
Pesimis ...
Tapi harus tetap optimis...
Karena ...
Diatas langit ada langit",1
@marzukialie_MA,"Membalas 
@FahrihamzahBang FH, saya dapat link tentang proses RUU cipta kerja, saya yakin ini produk PD, bisa dibaca di link https://facebook.com/200803973954406/posts/637586790276120/?sfnsn=scwshwa…",0
@HarleziN,"seperti nya RUU Cipta Kerja,.
akan sama seperti RUU KPK beberapa waktu lalu,.
#sekaliketokpantangdibatalkan",0
@rahmatrudi9,"ruu cipta kerja tidak hapus upah minimum, hukum upah lembur semakin jelas, cuti & perlindungan kepada pekerja wanita tetap ada
#OmnibusLawBangunBangsa",1
@threadreaderapp,"Membalas 
@maulana__idGuten tag, the unroll you asked for: 
@Blacckspiderrr
: Mencoba Untuk Memahami UU Cipta Kerja OmnibusLaw ---Utas-- 1.""RUU Ciptaker mendorong reformasi… https://threadreaderapp.com/thread/1318153919411802112.html… Enjoy :) ",1
@AndiliRidwan,waktu kerja yang di atur dalam RUU cipta kerja menguntungkan buruh #OmnibusLawBangunBangsa,1
@SweetMacarons2,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Selengkapnya tonton video serba-serbi pagi ini hanya di channel YouTube MM",0
@hariankompas,"Pemerintah meyakini, implementasi keringanan pajak untuk perusahaan terbuka serta pengesahan RUU Cipta Kerja menjadi undang-undang bisa mengembalikan denyut nadi pasar modal yang awal tahun ini sempat redup karena pandemi Covid-19.

#Ekonomi #adadikompas 
https://kompas.id/baca/ekonomi/2020/10/19/pemerintah-berupaya-kembalikan-denyut-nadi-pasar-modal/#utm_source=medsos_twitter&utm_medium=link…",1
@MAJALAH_GATRA,"Akademisi menemukan sejumlah pasal “selundupan” dalam UU Cipta Kerja. Yang bermasalah dalam pembahasan RUU pertanahan, masuk UU Ciptaker lewat jalur cepat. Klaster pendidikan membingungkan? #UUCiptaKerja #OmnibusLaw",0
@MHT_Bravo,"Membalas 
@nitarose38RUU CIPTA KERJA,DARI SOAL BURUH SMP PERIZINAN. Yg blm PO Produk KAnita,Buruan Sebelum Kehabisan 
 #UMKMTetapSemangat",1
@schfess,sch! guys msh ada yg nyimpen thread RUU cipta kerja kmrn ngga? aku mau minta buat tugas hehe thankyouuu,1
@PolsekTempuran1,Bertempat di Rumah Makan Progowati  Srowol Mungkid ..Senin (19 /10 /2020) Aliansi masyarakat Kabupaten Magelang mendeklarasikan cinta damai menolak demo anarkis dalam menyikapi RUU Cipta Kerja.,1
@jentera,"DPR memotong tahapan dalam proses pembahasan RUU Cipta Kerja. Badan Legislasi membentuk dan melakukan pembahasan melalui Panitia Kerja, tanpa melalui Rapat Kerja Badan Legislasi.",0
@rtriskalbs74,"Gembar gembor teriak tolak RUU Cipta Kerja waktu itu. Giliran di tanya isi nya malah gatau. Kamu ga harus paham untuk semua hal, tapi paling enggak kamu tau apa maksud, isi dan tujuan nya sebelum demo kemarin. Jadi, waktu itu ikut demo ingin aspirasi atau konten nih?",1
@Jati43133443,"Membalas 
@kegblgnunfaedhBayangkannnn bayangkann saat nanti kamu pulang ke rumah dan kamu melihat banyak orang berkumpul di depan rumahmu dan ada bendera kuning berkobar

Gue bilekk : bapak ku masuk golkar pakk",0
@Fredrick_T,"Membalas 
@detikcom
 dan 
@20detikSudah baca RUU Cipta Kerja belum ..?!?",1
@AriAhmadSani1,"Membalas 
@jokowingurus urusan receh begini...
Ya ampuuuuun... Melemahkan KPK! Meremehkan covid-19 d awal .. tergesa ² mengesahkan RUU ciptakerja, dulu bilang produksi vaksin covid-19 minta dipercepat abis itu bilang produksi vaksin butuh detail dan hati2...blunder terus!",0
@IrnaThalita,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Komisioner Komnas Perempuan, Bahrul Fuad menilai bahwa kondisi tersebut bisa muncul dari pasal-pasal y",0
@Dodok45090546,"Dukung RUU CIPTA KERJATweet Kutipan
Pratama Bahari
@PratamaBahari5
 · 10j
Dukungan UU Cipta kerja dari beberapa tokoh DIY #DukungUUCiptakerja",1
@AhmarMarsala,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. #DakwahKhilafahDakwahIslam #MuslimahWajibDakwahKhilafah",0
@EkoFirman15,"Mari saudara ku bersama sama melawan virus Hoax atau kebodohan 
. Belum di baca dan di  simak RUU CIPTA KERJA onimboslaw. Udah pada anarkis terbawa hoax. BAPAK GATOT NORMANTIO senyum sedih 
 melihat anak buah bodoh. Anarkis.BAPAK GATOT NORMANTIO jadi malu 
 garaTweet Kutipan
Rani Kancana
@RaniKancana
 · 11j
Membalas @AyaniMel @Bersamasahabat4  dan 17 lainnya
Musibah...",1
