,user_account,tweet,label
1484,@IDCorner,"Menaker: RUU Cipta Kerja Sediakan Lapangan Kerja Sebanyak-banyaknya - https://idcorner.co.id/menaker-ruu-cipta-kerja-sediakan-lapangan-kerja-sebanyak-banyaknya/…

#INDONESIAMenaker: RUU Cipta Kerja Sediakan Lapangan Kerja Sebanyak-banyaknya
Menaker: RUU Cipta Kerja Sediakan Lapangan Kerja Sebanyak-banyaknya
idcorner.co.id",1.0
1300,@subisaja,"Apa di sidang RUU Cipta kerja kemarin begini ndak sih?
@DPR_RI
 ?Tweet Kutipan
Claudia Silver
@claudia_silver7
 · 13 Okt
What happens when you refuse to wear a mask in the Italian senate. Brava
   ",1.0
884,@2ndtwentys,"Cipta Kerja : Mana Fakta Mana Dusta | Part 5

Ketidakterbukaan jadi Penyebab Hoaks RUU Cipta Kerja?
@zainalamochtar
 | 
@UGMYogyakarta
 

@MataNajwa
 @NajwaShihab
 @narasitvNarasi.tv
Menurut Ahli Hukum Tata Negara UGM Zainal Arifin Mochtar, ketidakterbukaan informasi atas proses RUU Cipta Kerja bisa menjadi sumber timbulnya hoaks.
narasi.tv",1.0
798,@seputarinfoindo,"ruu cipta kerja gubernur menetapkan upah minimum sebgai jaring pengaman
#HukumBeratProvokatorKAMI",1.0
245,@nasrul_haqqi,"Kalau kena gas air mata enggak kabur teriaknya bukan revolusi ngab. Tapi teriak ""hidup RUU Cipta Kerja"" sambil pakai masker anti gas air mata sambil bawa tameng dan pentungan.Tweet Kutipan
Delano J. Muntu
@delanomuntu
 · 18 Okt
Membalas @AbdulAz93506871 @PakattDayak dan @Dandhy_Laksono
Sok2 treak revolusi, kena gas air mata aja kabur. KNTL LO AH!",1.0
1760,@lbh_Amin,"Peraturan Perundang-undangan. Sayangnya, baik RUU Cipta Kerja dan Naskah Akademiknya baru dapat diakses secara resmi setelah Surat Presiden diserahkan pada DPR.
#lnhamin #UUCiptaKerja #TolakOmnibusLaw",1.0
63,@choco_afk33,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, https://youtu.be/DZmnBOZptuA 
@YouTubeKetua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0.0
1326,@oreoregalll,"Membalas 
@AREAJULIDAku lagi butuh banyak responden tentang Kontraversi RUU Cipta Kerja, adakah yang bersedia untuk mengisi? Ini linknya ya, terimakasih ya. http://forms.gle/bKQx8sggGK7P67Jp7…",1.0
1368,@yunanbisri,"pembahasan akan dilakukan secara transparan.
Salah satunya dengan membuka ruang bagi masyarakat yang ingin menyaksikan jalannya pembahasan Omnibus Law RUU Cipta Kerja melalui live streaming.
#OmnibusLawTransparan",1.0
455,@sendaljepitped1,"sebenarnya buruh/pekerja dapat menerima 6 manfaat dari UU Cipta Kerja. Hal tersebut disampaikan Labor Institute Indonesia setelah menganalisis Draft Akhir RUU Cipta Kerja khususnya klaster Ketenagakerjaan.
Omnibuslaw Keren
#OmnibusLawPerkuatUMKMBuruh/Pekerja Terima 6 Manfaat Dari UU Cipta Kerja
Labor Institute Indonesia atau Institute Pengembangan Alternatif Ketenagakerjaan Indonesia berpendapat bahwa sebenarnya buruh/pekerja dapat menerima 6 (enam) ma
jokowinomics.id",1.0
196,@bocilkrucil,"Dewan Perwakilan Rakyat (DPR), Senin (5/10/2020), telah mengetok palu tanda disahkannya Omnibus Law RUU Cipta Kerja menjadi undang-undang.

OmnibusLaw Top Abis
#PercayaCiptaKerja
https://kompas.com/tren/read/2020/10/06/104500965/apa-itu-omnibus-law-cipta-kerja-isi-dan-dampaknya-bagi-buruh?page=all…",1.0
1171,@Randuhati,"RUU cipta kerja jelas2 berpihak pada kepentingan rakyat kecil dan petani, jadi percayakan sajalah pada pemerintah, bahwa pemerintah akan memberikan yg terbaik buat rakyat indonesia.

#omnibuslaw
#jokowi",1.0
753,@EdiKeceput,"Pusat Studi FH UI: Penyusunan Omnibus Law UU Cipta Kerja Sangat Jorok

===
""Sepanjang Republik ini berdiri, rasanya bagu kali ini anggota Dewan celingukan saat sidang paripurna pengesahan RUU menjadi UU lantaran tidak pegang naskah final,"" kata Mustafa.
=Pusat Studi FH UI: Penyusunan Omnibus Law UU Cipta Kerja Sangat Jorok
Tempo - TEMPO.CO, Jakarta - Pusat Studi Hukum Tata Negara Fakultas Hukum Universitas Indonesia menilai penyusunan Omnibus Law Undang-undang atau UU Cipta Kerja ugal-uga
babe.news",0.0
1729,@abjambak,"Kemana saja zon rekan2 anda sudah selesai pembahasan dan pengesahan anda baru dapat file pdf RUU Cipta kerja gitu rupanya kerja anda pintar nyalahin orang anehTweet Kutipan
FADLI ZON (IG: fadlizon)
@fadlizon
 · 12 Okt
Baru terima file pdf RUU Cipta Kerja malam ini jam 22.21 WIB dr Baleg. Ini yg paling akhir katanya. Jumlah halaman 812. Besok sy baca.",1.0
1604,@dirrumahaja,"Ternyata mau ngerasain kecewa gausa susah"" baca ruu cipta kerja. Cukup baca chat kamu udah bikin doublekill kecewa. ",1.0
883,@Dumbledoreuwu,"Pembahasan RUU Cipta Kerja dilakukan sebanyak 64 kali 
#OmnibusLawTaatProsedural",1.0
1709,@proklamatorbaru,"Dengan adanya RUU Cipta Kerja mempermudah dan menyederhanakan proses pendaftaran dan pembiayaan hak atas kekayaan intelektual
Awas Korona #KadrunMakarTunggangiOBL",1.0
947,@DSutiyanti,"#OmnibusLawTaatProsedural
@Kemenkumham_RI
 melakukan 
Pengharmonisasian substansi legal drafting dan RUU Cipta Kerja

Juga berdasarkan 
@PerekonomianRI
 no 121 tahun 2020 pemerintah melibatkan serikat pekerja, praktisi dan pelaku usaha",1.0
385,@erwinzoee,Contohna menanggapi respon worldbank atas pengesahan RUU Cipta Kerja. Ceuk dosen kudu diajar Bretton Woods tahun 1944.,0.0
985,@Syehans1,"RUU  KPK rakyat protes
RUU MINERBA rakyat protes
RUU HIP rakyat protes
RUU CIPTA KERJA rakyat/ buruh protes

ENG ING ENG SEKARANG

RUU BPIP",1.0
151,@AdeliaFaraa,"Semua sektor usaha sudah mulai banyak mengalami pelonjakan investor dan perbaikan diantaranya reksadana saham, semoga ekonomi Indonesia bisa pulih kembali karena RUU cipta kerja. Aminnn
#OmnibusLawBangunBangsaOmnibus law UU Cipta Kerja juga berdampak positif pada industri reksadana saham
Omnibus law UU Cipta Kerja juga memberikan dampak positif pada industri reksadana saham.
investasi.kontan.co.id",1.0
644,@AdeliaFaraa,"Teman-teman Muhammadiyah jelas mendukung kebijakan RUU cipta kerja itu bisa memutus rantai ada gosip bahwa ormas Islam menolak
#RakyatButuhUUCiptaKerjaPemuda Muhammadiyah Dukung Judicial Review Omnibus Law
Ketua Umum PP Pemuda Muhammadiyah, Sunanto mengatakan, pemerintah dan DPR harus mencermati dan memperhatikan serta mencatat setiap tuntutan untuk disikapi dalam bentuk keputusan politik yang mengun...
merdeka.com",1.0
778,@WagimanDeep212,"Kmaren wan Hotman Paris. Skarang Mister White 
@ganjarpranowo
 bilang ke akhe 
@eko_kuntadhi
 klo Omnibuslaw RUU Cipta Kerja ituh Keren banget...
Ane cumak nunggu statemen dari pak Slamet maarip dan Bib Nopel Bawukmin & Sugik saja, krena cuma bliyow2 eang yg paling Pa'am RUU inih",1.0
1585,@ismailfahmi,"Baca yg ini kok jadi ngeri ya. Salah satunya:

Terdapat indikasi bahwa operasi kapal asing untuk menangkap ikan di ZEE Indonesia akan dibuka pasca-RUU Cipta Kerja. RUU Cipta Kerja ... menghapuskan kewajiban penggunaan ABK Indonesia sebanyak 70% per kapal.Tweet Kutipan
Greenpeace Indonesia
@GreenpeaceID
 · 13 Okt
RUU Cipta Kerja Tenggelamkan Nelayan Kecil dan Tradisional  https://greenpeace.org/indonesia/siaran-pers/44053/ruu-cipta-kerja-tenggelamkan-nelayan-kecil-dan-tradisional/…",1.0
73,@EkoFirman15,"RUU CIPTA KERJA onimboslaw 
 Penggerak positif bagi masyarakat Indonesia 
 tercinta. Di semua sektor industri boroh pabrik UMKM . Demonstran sekarang beraksi melawan anarkis.",1.0
1450,@Haji_Bajuri,"Politik Hukum RUU Cipta Kerja(PDF) Politik Hukum RUU Cipta Kerja
PDF | RUU Cipta Kerja dan omnibus law adalah dua padanan kata yang sering dibicarakan. Alasannya, karena RUU ini bermetode kan omnibus, yang... | Find, read and cite all the research you need on...
researchgate.net",1.0
685,@M_Katjasungkana,"Membalas 
@Bengkeltanah2Ga ada ini pun, pemakai ubas matanya sll berair. Pr tsk itu ltr belakangnya aktivis apa?
Orang""pd berargumen atas pernyataan sdh bc RUU Cipta Kerja ? Yg demonstrasi apa sdh tahu apa yg diprotes,kmn hrs protes dan bgm protesnya ditanggapi ?Titip pertanyaan Pak/Bu 
@pidum_bareskrim",0.0
260,@AriestaRiico_,"Ada 10 menteri bersama Menteri Koordinator Bidang Perekonomian yang ditugaskan untuk mewakili presiden dalam pembahasan RUU Cipta Kerja di DPR RI
Waspada Korona
#CiptaKerjaBangunBangsa",1.0
289,@Sinyaljelek2,"Tiga klausul baru dalam RUU Cipta Kerja tersebut adalah, uang kompensasi untuk pekerja kontrak atau PWKT, Jaminan kehilangan pekerjaan  | Kalahkan Pandemi
#RakyatBersamaOmnibusLaw",1.0
933,@AthayaHayya,"2. Disampaikan ke Presiden

Ratas Presiden : 
RUU Omnibus Law Cipta Kerja masuk Tahap Finalisasi, 15 jan 2020

#OmnibusLawTaatProsedural",1.0
1126,@QueenOfRed2,"Pengesahan RUU Cipta Kerja
https://facebook.com/2013870502004731/posts/3498892433502523/?app=fbl…
#DPCPDIPerjuanganKabSukabumi #DPPPDIPerjuanganJabar #DPDPDIPerjuanganJabar
#PDIPerjuanganJabar
#PDIPerjuangan #JabarBangkit
#AbuBakarSirojudin #SukabumiHarmoni #PAS #KoalisiBersih #Pilkadakabsukabumi2020 #gotongroyong",1.0
223,@SyaikhuMochtar,"Melanggar konstitusi dlm proses pengesahan RUU Cipta Kerja. Pelanggaran berat hrs diproses hukum.Tweet Kutipan
Ghina Ghaliya
@ghinaghaliya
 · 18 Okt
Sekali lagi. Menyembunyikan draf, mambahkan/mengurangkan/mengubah substansi dalam RUU setelah disahkan, tentu TIDAK termasuk dalam konsep tahapan pembentukan peraturan perundang-undangan yang baik (UU No. 15/2019) ~
Tampilkan utas ini",0.0
1334,@kemenkopmk,"Tahukah kamu #SahabatPMK , bhw pembahasan RUU Cipta Kerja ini dilakukan sebanyak 64 kali loh.

Pembahasan tersebut terdiri dari 2 kali Rapat Kerja (Raker), 56 kali Rapat Panitia Kerja (Panja), dan 6 kali Rapat Tim Perumus dan Tim Sinkronisasi.

#OmnibusLawTransparan",1.0
478,@TonniPurba3,"Membalas 
@collegemenfessSetiap orang berhak berpendapat sih, kita memiliki hak untuk berbeda. Btw kemarin pas masa RUU cipta kerja aku juga berbeda dengan seluruh satu kelas ku, aku pro pemerintah mereka pro demo.",1.0
1137,@_GalihM_,"20 April 2020

Panitia Kerja RUU Cipta Kerja terbentuk. Mengutip penuturan Anggota DPR RI Fraksi PAN Guspardi Gaus, “Pada tanggal 20 April 2020 terbentuklah Panitia Kerja (Panja) RUU Cipta Kerja dalam bentuk Omnibuslaw. Pada saat itu resmilah Panja melakukan pembahasan.”",1.0
718,@Mtuhasan02,"#OmnibusLawUntungkanBuruh

Keren pengacara satu inih,gak banyak omong sebelum selesai baca RUU Cipta Kerja,

Inih jadi contoh yg baik buat generasi muda sekarang,baca,dan pelajari dulu sebelum kalian sampaikan orasi dalam demo

Hindari berita hoax,saudaraMalan Melintang di Dunia Hukum, Hotman Paris Selesai Baca UU Cipta Kerja: Ini Sangat Menguntungkan...
Disela-sela banyaknya kritik untuk pemerintah, pengacara kondang Tanah Air, Hotman Paris Hutapea bak mengabarkan angin segar.
sosok.grid.id",1.0
729,@bukanlaptopku,"RUU Cipta Kerja justru untungkan buruh
#OmnibusLawUntungkanBuruhAirlangga: RUU Cipta Kerja Justru Untungkan Buruh
Para pimpinan serikat buruh sudah sering diajak berdiskusi. Mereka pun dilibatkan dalam pembahasan RUU Ciptaker.
investor.id",1.0
860,@denni_loyz,"4. Diajukan ke DPR 
~ Presiden menyampaikan RUU Cipta Kerja kpd Ketua DPR melalui Surat Presiden Nomer: R- 06/Pres/02/2020 tgl 7 Februari 2020.
~ Menko Perekonomian & Menteri terkait menyampaikan RUU kpd Ketua dan Wakil Ketua DPR tgl 12 Februari 2020.
#OmnibusLawTaatProsedural",1.0
298,@zaraolip,Hoax dan Isu Sesat Seputar RUU Cipta Kerja – Omnibus Law. Faktanya tidak begitu. Kita hanya harus Fokus Kalahkan Pandemi demi pengurangan klaster covid #RakyatBersamaOmnibusLaw,1.0
704,@RizalAriyadi3,"RUU Cipta Kerja Putus Rantai Mafia Birokrasi !
#Ciptaker
#MafiaRUU Cipta Kerja Putus Rantai Mafia Birokrasi ! #Ciptaker #Mafia
youtube.com",1.0
1636,@ILoveDISway,"Dahlan Iskan: Pengusaha Terkejut Pemerintah Ajukan RUU Cipta Kerja - detikFinanceDahlan Iskan: Pengusaha Terkejut Pemerintah Ajukan RUU Cipta Kerja
""Pengusaha pada umumnya memang terkejut oleh keberanian pemerintah mengajukan RUU Cipta Kerja itu,"" kata Dahlan.
finance.detik.com",1.0
659,@VidelJemali,"Kisah Tertinggalnya Pasal 65 di RUU Cipta Kerja https://kompas.id/baca/polhuk/2020/10/16/satu-pasal-yang-membuka-kotak-pandora/?utm_source=bebasakses_kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink… via 
@hariankompasKisah Tertinggalnya Pasal 65 di RUU Cipta Kerja
Satu pasal ”ditinggalkan” saat pemerintah dan DPR sepakat mengeluarkan kluster pendidikan dari RUU Cipta Kerja. Mengundang pertanyaan banyak pihak, terutama karena berpotensi melapangkan liberalisasi...
kompas.id",0.0
992,@_menolaklupa,"namun, UU Cipta Kerja melanggar asas kejelasan rumusan. 

Karena waktu masih jadi RUU pencantuman pasal perubahan langsung digabungkan dengan pasal lama sehingga menyulitkan siapapun yang membacanya.

apalagi buat kita orang-orang awam yang memang kurang ngerti cara baca UU/RUU.",1.0
949,@03__nakula,"Tahapan berikut nya draft disampaikan ke presiden, lalu presiden adakan rapat terbatas RUU Omnibus Law Cipta kerja masuk tahap finalisasi 15 Januari 2020.

Kemudian DPR menetapkan RUU cipta kerja sebagian program legislasi nasional prioritas tahun 2020.

#OmnibusLawTaatProseduralWong Agung dan 9 lainnya",1.0
341,@fahri_sion,"Ini pasti suruhan mafia Perijinan karena dengan adanya Omnibus Law RUU Ciptakerja memangkas semua pungli perijinan usaha
#CiptaKerjaBermanfaat",1.0
321,@ariel_heryanto,"Seandainya RUU Cipta Kerja dibatalkan, tidak berarti semuanya akan jadi baik. Tidak berarti semuanya kembali ke kondisi ""normal"", apalagi ""ideal"", bagi kaum pekerja.Pekerja
Download Hak-hak kerja yang paling mendasar, seperti gaji dan cuti, membantu pekerja bertahan hidup dan bekerja untuk perusahaan. Semua itu akan memperkaya pengusaha kaya. Tidak membantu pekerja ke…
arielheryanto.com",1.0
330,@Wowkerensih,RUU Cipta Kerja memang mencoba untuk memfasilitasi pergeseran di bidang investasi dan ketenagakerjaan di masa yang akan datang. #CiptaKerjaBermanfaat,1.0
1051,@RereUnnie,"Anggota DPR RI komisi VIII Fraksi PAN M Ali Taher sempat menyatakan, Omnibus Law UU 
Cipta Kerja yang sebelumnya RUU Cipta Kerja akan memudahkan sertifikasi halal. 
#OBLBuatRakyatSejahtera
https://food.detik.com/info-kuliner/d-5211222/keuntungan-dan-kerugian-omnibus-law-…
pada-sertifikasi-makanan-halalKeuntungan dan Kerugian Omnibus Law pada Sertifikasi Makanan Halal
Omnibus Law UU Cipta Kerja membahas berbagai hal salah satunya sertifikasi halal pada makanan. Berikut keuntungan dan kerugian Omnibus Law.
food.detik.com",1.0
390,@haytawantawan,"moots ada yang simpan penjelasan dan point point ruu cipta kerja kemarin itu ga? tapi dalam bahasa inggris

kalau ada bsa komen yaa makasiii",0.0
1249,@akangilyaas,"Membalas 
@akangilyaas
 @BrinoMilanista
  dan 2 lainnyaLagian maksain demo walau tau ada covid. Pdhl ada saluran lain utk protes RUU Cipta Kerja, spt JR. Gitu pun yg disalahin Jokowi, pdhl kl kena Covid gara2 demo, diobatin gratis sampe sembuh sama pemerintah Jokowi kok. Don't be stupid lah ",1.0
345,@_rani1603,"Semoga dengan Omnibus Law RUU Ciptakerja byk investor masuk ke Indonesia
#CiptaKerjaBermanfaat",1.0
800,@snuwooya,"Membalas 
@snuwooya
 dan 
@anakkucingSsikGara gara kasus dpr yg ngesahin ruu cipta kerja itu",0.0
1529,@dearizk78322612,"RUU cipta kerja menguntungkan para buruh, jangan sebar berita hoax ga jelas 
#StopHoaxUUCiptaker",1.0
34,@PalembangLpka,"2. Secara resmi, Menteri 
@PerekonomianRI
 telah menetapkan Panitia Antar Kementerian dan/atau Antar NonKementerian dalam Penyusunan RUU tentang Cipta Lapangan Kerja pada tanggal 23 Oktober 2019 yang dipimpin oleh Sekretaris Menko

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",1.0
123,@humasngablak,"Masyarakat Kab. Magelang Cinta Damai dan Menolak Demo Anarkis. Aliansi Masyarakat Kab. Magelang Deklarasi Cintai Damai Menolak Demo Anarkis menyikapi perkembangan situasi Demo Anarkis menolak pengesahan RUU Cipta Kerja di beberapa wilayah, Senin(19 /10/2020)",1.0
1055,@yunanbisri,"RUU Cipta Kerja bertujuan untuk menyediakan lapangan kerja sebanyak-banyaknya bagi para pencari kerja dan penganggur. 
#OBLBuatRakyatSejahteraOmnibus Law Masih Ditolak Rakyat, Ida Fauziyah Jelaskan Urgensi dan Manfaat RUU Cipta Kerja -...
Banyak berita mengenai UU Cipta Kerja yang menyebar di masyarakat.
tasikmalaya.pikiran-rakyat.com",1.0
1128,@jurnascom,Sosialisasi RUU Cipta Kerja Kemnaker Dorong Generasi Muda Jadi Pelaku UMKM http://dlvr.it/RjbQsL,1.0
1640,@Rizkiansyah277,"Demo Pertama RUU KUHP Presiden Tidak Di Tempat Dan Para Petinggi DPR Pun Tak Ada Yang Turun Menemui Masa,.. 

Demo Kedua RUU CIPTA KERJA Presiden Juga Masih Tidak Ada Di Tempat Dan DPR pula Tak Ada Yang Menemui Masa,.  

Seolah Suara Dan Nyawa Para Demonstran  Tiada Artinya..!!!",1.0
1750,@mailbucin3,Manfaat RUU Cipta Kerja bagi UMKM #rakyatbutuhkerja,1.0
143,@Greengi21649417,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. 

Selengkapnya, simak di video ya...Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",0.0
897,@Agilselalubenar,"@Kemenkumham_RI
 mlakukan pengharmonisasian substansi dan legal drafting naskah & RUU Cipta Kerja..
Dengan melibatkan akademisi, pengamat, ahli dan pemangku kepentingan lainnya..

#OmnibusLawTaatProsedural",1.0
1243,@LinkTodays_news,"Ambulance yang Viral di Medsos Diduga Suplai Batu untuk Pendemo RUU Cipta KerjaAmbulance yang Viral di Medsos Diduga Suplai Batu untuk Pendemo RUU Cipta Kerja - Informasi Berita...
Linktodays.com - Jakarta. Kabid Humas Polda Metro Jaya kombes Yusri Yunus menduga, mobil ambulans yang viral di media sosial
linktodays.com",1.0
1175,@Perilotus,"*3. Surat Presiden Jokowi untuk pengajuan RUU Cipta Kerja (PDF)*
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200605-095925-8502.pdf…

*4. Daftar Inventarisasi Masalah atau DIM (PDF 1)*
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200914-073752-3616.pdf…

*5. Daftar Inventarisasi Masalah atau DIM (PDF 2)*
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200914-073728-4406.pdf…",1.0
930,@anivalenn,"Tuh kan, angota komisi VI DPR RI fraksi PPP telah melibatkan buruh dan serikat pekerja untuk mendengarkan masukan dalam pembahasan RUU Cipta Kerja 

#OmnibusLawTaatProsedural",1.0
401,@RApi126,Kenapa RUU Omnibus Law Cipta Kerja terlalu Cepat diputuskan menjadi Undang - Undang di saat Pandemi Tuan Korona ( Covid ~ 19 )  ? ...,0.0
363,@xxx_scania,"dan sebenarnya mereka dpr ntah yang pro ntah yang kontra dengan omnibuslaw sama sama busuk. sengaja membumbungkan tinggi isu ruu cipta kerja untuk menutupi perpres vaksin covid. bangsat sekali :""",0.0
1113,@HidayatRahmatt3,Menko Perekonomian : Pemerintah dan Dpr Mendengar Aspirasi Masyarakat Usulan Revisi Undang-undang Dikeluarkan dari RUU Cipta Kerja.Bakool Mie dan 3 lainnya,1.0
1078,@urkerfufflepal,"ada partai yang nolak ruu ciptakerja, akhirnya dicari celahnya biar ancur. wkwkwk.

negara, kerjaan mu.. sekelas acara tv mewek”an saja.

negaraku macam wahabi, beda dikit musuhan.",0.0
1381,@Nisamelanie1,"#OmnibusLawTransparan Pembahasan RUU cipta kerja ini di lakukan sebanyak 64 kali, terdiri dari 2 kali rapat kerja, 56 kali panja dan 6 kali rapat tim perumus dan tim sinkronisasi. 
#OmnibusLawTransparanBiLLRaY2019 dan 8 lainnya",1.0
148,@inazputr3,"Membalas 
@ipiN_Toelenmari kita dukugn dan kita kawal, selain UU cipta kerja mari kita dukung RUU BPIP untuk keutuhan pancasila kita  #MilenialDukungRUUBPIP",1.0
2,@anis34216465,"Sudah jatuh tertimpa tangga. Bebas Covid-19 jauh panggang dari api, palu diketok masuk resesi, pemerintah gerak cepat kirim “kado” pengesahan RUU Cipta Kerja.
#OmnibusLawSengsarakanPerempuan",0.0
1532,@Lidya_putryAyu,"Ratusan pelajar SMP dan SMA ditahan polisi,mereka ingin ikut aksi demo RUU cipta kerja...
Ratusan pemuda ditahan polisi,mereka berniat ikut demo aksi menyelamatkan indonesia kami....",1.0
1058,@DewaEkayana,"Tirani Mayoritas Politik dan RUU Cipta Kerja https://kompas.id/baca/opini/2020/10/15/tirani-mayoritas-politik-dan-ruu-cipta-kerja/?utm_source=bebasakses_kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink… via 
@hariankompasTirani Mayoritas Politik dan RUU Cipta Kerja
Persetujuan pengesahan RUU Cipta Kerja memperlihatkan kemunduran praksis demokrasi dalam lembaga publik. Pengesahan itu sekaligus menjadi salah satu penanda utama meningkatnya tirani mayoritas...
kompas.id",1.0
