,user_account,tweet,label,tweet_clean,tweet_token,tf_dict
24,@PEDOMAN_id,"Sosialisasi RUU Cipta Kerja, Mudah Izin Usaha, Kemnaker Dorong Generasi Muda Jadi Pelaku UMKM https://pedoman.co/news/sosialisasi-ruu-cipta-kerja-mudah-izin-usaha-kemnaker-dorong-generasi-muda-jadi-pelaku-umkm/… lewat 
@pedoman_id
@fadjroeL
 @JubirPresidenRI
 @Jokowinomics_id
 @KemnakerRI
 @PerekonomianRI
 @KemenBUMN
 @budimandjatmiko
 @idafauziyah√ Sosialisasi RUU Cipta Kerja, Mudah Izin Usaha, Kemnaker Dorong Generasi Muda Jadi Pelaku UMKM
PEDOMAN.co - Kementerian Ketenagakerjaan (Kemnaker) mendorong masyarakat khususnya kalangan generasi muda untuk menjadi wirausaha di sektor Usaha Mikro Kecil da
pedoman.co",1,sosialisasi rancang undang undang cipta kerja mudah izin usaha kemnaker dorong generasi muda laku usaha mikro tengah,"['sosialisasi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'mudah', 'izin', 'usaha', 'kemnaker', 'dorong', 'generasi', 'muda', 'laku', 'usaha', 'mikro', 'tengah']","{'sosialisasi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'mudah': 1, 'izin': 1, 'usaha': 2, 'kemnaker': 1, 'dorong': 1, 'generasi': 1, 'muda': 1, 'laku': 1, 'mikro': 1, 'tengah': 1}"
902,@cecenet98,"Membalas 
@airlangga_hrtSebagai anak muda, Aku senang banget adanya RUU Cipta Kerja ini, Dengan ini kita enggak perlu merantau lagi keluar daerah untuk dapat pekerjaan.",1,balas anak muda senang banget rancang undang undang cipta kerja rantau daerah kerja,"['balas', 'anak', 'muda', 'senang', 'banget', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rantau', 'daerah', 'kerja']","{'balas': 1, 'anak': 1, 'muda': 1, 'senang': 1, 'banget': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'rantau': 1, 'daerah': 1}"
1150,@imedianid,"Sebelumnya beredar draf RUU Cipta Kerja dengan tebal 1208. 905 dan 1035 halaman...

Beredar Draf Terbaru RUU Cipta Kerja Setebal 812 Halaman, Ini yang Final? https://imedia.id/2020/10/beredar-draf-terbaru-ruu-cipta-kerja-setebal-812-halaman-ini-yang-final/…",1,edar draf rancang undang undang cipta kerja tebal halaman edar draf baru rancang undang undang cipta kerja tebal halaman final,"['edar', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tebal', 'halaman', 'edar', 'draf', 'baru', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tebal', 'halaman', 'final']","{'edar': 2, 'draf': 2, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'tebal': 2, 'halaman': 2, 'baru': 1, 'final': 1}"
245,@QueenOfRed2,"Pengesahan RUU Cipta Kerja
https://facebook.com/2013870502004731/posts/3498892433502523/?app=fbl…
#DPCPDIPerjuanganKabSukabumi #DPPPDIPerjuanganJabar #DPDPDIPerjuanganJabar
#PDIPerjuanganJabar
#PDIPerjuangan #JabarBangkit
#AbuBakarSirojudin #SukabumiHarmoni #PAS #KoalisiBersih #Pilkadakabsukabumi2020 #gotongroyong",1,kesah rancang undang undang cipta kerja,"['kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'kesah': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
1305,@RinduSBY,"Sejak Tanggal 9 Oktober 2020 Fraksi Partai Demokrat Surat Ketua DPR RI Meminta Dokumen Final RUU Cipta Kerja

TAPI BELOM DIBERIKAN HINGGA SAAT INI MEN,,,",1,tanggal oktober fraksi partai demokrat surat ketua dewan wakil rakyat rakyat indonesia dokumen final rancang undang undang cipta kerja bom men,"['tanggal', 'oktober', 'fraksi', 'partai', 'demokrat', 'surat', 'ketua', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'dokumen', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bom', 'men']","{'tanggal': 1, 'oktober': 1, 'fraksi': 1, 'partai': 1, 'demokrat': 1, 'surat': 1, 'ketua': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 2, 'indonesia': 1, 'dokumen': 1, 'final': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'bom': 1, 'men': 1}"
1063,@stafsuscolonial,"ISIS tolak ruu cipta kerja?
om ngabalin ini lucu deh, ISIS itu kalo mau kerja, gajinya mahal

isis mana mau digaji umrTweet Kutipan
IndonesiaToday
@idtodayco
 · 18 Okt
Ngabalin: Waspadai Paham ISIS Gentayangan di Penolakan UU Ciptaker https://news.idtoday.co/ngabalin-waspadai-paham-isis-gentayangan-di-penolakan-uu-ciptaker/…",0,isis tolak rancang undang undang cipta kerja om ngabalin lucu deh isis kerja gaji mahal isis gaji umr tweet kutip indonesia today oktober ngabalin waspada paham isis gentayang tolak undang undang cipta kerja,"['isis', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'om', 'ngabalin', 'lucu', 'deh', 'isis', 'kerja', 'gaji', 'mahal', 'isis', 'gaji', 'umr', 'tweet', 'kutip', 'indonesia', 'today', 'oktober', 'ngabalin', 'waspada', 'paham', 'isis', 'gentayang', 'tolak', 'undang', 'undang', 'cipta', 'kerja']","{'isis': 4, 'tolak': 2, 'rancang': 1, 'undang': 4, 'cipta': 2, 'kerja': 3, 'om': 1, 'ngabalin': 2, 'lucu': 1, 'deh': 1, 'gaji': 2, 'mahal': 1, 'umr': 1, 'tweet': 1, 'kutip': 1, 'indonesia': 1, 'today': 1, 'oktober': 1, 'waspada': 1, 'paham': 1, 'gentayang': 1}"
1408,@Greengi21649417,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. 

Selengkapnya, simak di video ya...Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",0,jatuh timpa tangga nasib perempuan rancang undang undang cipta kerja kebut nilai rugi kalang buruh perempuan lengkap simak video ya hati budak legal negara perempuan jatuh timpa tangga nasib perempuan rancang undang undang cipta kerja kebut nilai rugi kalang buruh terma,"['jatuh', 'timpa', 'tangga', 'nasib', 'perempuan', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kebut', 'nilai', 'rugi', 'kalang', 'buruh', 'perempuan', 'lengkap', 'simak', 'video', 'ya', 'hati', 'budak', 'legal', 'negara', 'perempuan', 'jatuh', 'timpa', 'tangga', 'nasib', 'perempuan', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kebut', 'nilai', 'rugi', 'kalang', 'buruh', 'terma']","{'jatuh': 2, 'timpa': 2, 'tangga': 2, 'nasib': 2, 'perempuan': 4, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'kebut': 2, 'nilai': 2, 'rugi': 2, 'kalang': 2, 'buruh': 2, 'lengkap': 1, 'simak': 1, 'video': 1, 'ya': 1, 'hati': 1, 'budak': 1, 'legal': 1, 'negara': 1, 'terma': 1}"
315,@superjepri,"Membalas 
@fadlizonKan maksa mesti menggolkan RUU Cipta Kerja demi hasrat pengusaha. Petani bakal ditawari jadi buruh taninya. Gitu...",0,balas maksa mesti gol rancang undang undang cipta kerja hasrat usaha tani tawar buruh tani,"['balas', 'maksa', 'mesti', 'gol', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'hasrat', 'usaha', 'tani', 'tawar', 'buruh', 'tani']","{'balas': 1, 'maksa': 1, 'mesti': 1, 'gol': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'hasrat': 1, 'usaha': 1, 'tani': 2, 'tawar': 1, 'buruh': 1}"
1648,@jelita4you,"Ketua DPR : Draft RUU Cipta kerja hanya di Cek Acak , Bank Dunia memujinya..?Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0,ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak bank dunia puji ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat men,"['ketua', 'dewan', 'wakil', 'rakyat', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cek', 'acak', 'bank', 'dunia', 'puji', 'ketua', 'dewan', 'wakil', 'rakyat', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cek', 'acak', 'dunia', 'bank', 'kesah', 'undang', 'undang', 'cipta', 'kerja', 'minggu', 'rapat', 'larut', 'malam', 'pekan', 'sah', 'rancang', 'undang', 'undang', 'celaka', 'pimpin', 'dewan', 'wakil', 'rakyat', 'men']","{'ketua': 2, 'dewan': 3, 'wakil': 3, 'rakyat': 3, 'draf': 2, 'rancang': 3, 'undang': 8, 'cipta': 3, 'kerja': 3, 'cek': 2, 'acak': 2, 'bank': 2, 'dunia': 2, 'puji': 1, 'kesah': 1, 'minggu': 1, 'rapat': 1, 'larut': 1, 'malam': 1, 'pekan': 1, 'sah': 1, 'celaka': 1, 'pimpin': 1, 'men': 1}"
197,@DakwahKhilafah,"Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka, ternyata eh ternyata pimpinan DPR mengaku bahwa dia selama ini hanya mengecek secara acak draft final UU Cipta Kerja. Astaghfirullah!! Tonton di channel YouTube MMC.

Keywords:
RUU Cipta Kerja
Draf RUU Cipta Kerja",0,rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat aku ecek acak draf final undang undang cipta kerja astagfirullah tonton salur youtube mmc keywords rancang undang undang cipta kerja draf rancang undang undang cipta kerja,"['rapat', 'larut', 'malam', 'pekan', 'sah', 'rancang', 'undang', 'undang', 'celaka', 'pimpin', 'dewan', 'wakil', 'rakyat', 'aku', 'ecek', 'acak', 'draf', 'final', 'undang', 'undang', 'cipta', 'kerja', 'astagfirullah', 'tonton', 'salur', 'youtube', 'mmc', 'keywords', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'rapat': 1, 'larut': 1, 'malam': 1, 'pekan': 1, 'sah': 1, 'rancang': 3, 'undang': 8, 'celaka': 1, 'pimpin': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'aku': 1, 'ecek': 1, 'acak': 1, 'draf': 2, 'final': 1, 'cipta': 3, 'kerja': 3, 'astagfirullah': 1, 'tonton': 1, 'salur': 1, 'youtube': 1, 'mmc': 1, 'keywords': 1}"
1027,@agushamonangan,"RUU Cipta Kerja itu mirip janji. Belum cukup memikat jika janji itu
terlepas dari konteksnya.

#ANALISISBUDAYA
Pekerja

Oleh  
@ariel_heryanto
https://web.facebook.com/groups/Pembaca.KOMPAS/permalink/10164244612870565…",0,rancang undang undang cipta kerja janji mikat janji lepas konteks kerja,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'janji', 'mikat', 'janji', 'lepas', 'konteks', 'kerja']","{'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'janji': 2, 'mikat': 1, 'lepas': 1, 'konteks': 1}"
382,@IrnaThalita,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Komisioner Komnas Perempuan, Bahrul Fuad menilai bahwa kondisi tersebut bisa muncul dari pasal-pasal y",0,jatuh timpa tangga nasib perempuan rancang undang undang cipta kerja kebut nilai rugi kalang buruh perempuan komisioner komnas perempuan bahrul fuad nilai kondisi muncul pasal pasal y,"['jatuh', 'timpa', 'tangga', 'nasib', 'perempuan', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kebut', 'nilai', 'rugi', 'kalang', 'buruh', 'perempuan', 'komisioner', 'komnas', 'perempuan', 'bahrul', 'fuad', 'nilai', 'kondisi', 'muncul', 'pasal', 'pasal', 'y']","{'jatuh': 1, 'timpa': 1, 'tangga': 1, 'nasib': 1, 'perempuan': 3, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'kebut': 1, 'nilai': 2, 'rugi': 1, 'kalang': 1, 'buruh': 1, 'komisioner': 1, 'komnas': 1, 'bahrul': 1, 'fuad': 1, 'kondisi': 1, 'muncul': 1, 'pasal': 2, 'y': 1}"
462,@bdcenery,Keren banget Menteri Ketenagakerjaan Ida Fauziyah menggelar dialog virtual dengan Forum Rektor Indonesia (FRI) mengenai subtansi RUU Cipta Kerja pada Minggu malam. #OmnibusLawBuruhSejahtera,1,keren banget menteri ketenagakerjaan ida fauziyah gelar dialog virtual forum rektor indonesia fri substansi rancang undang undang cipta kerja minggu malam,"['keren', 'banget', 'menteri', 'ketenagakerjaan', 'ida', 'fauziyah', 'gelar', 'dialog', 'virtual', 'forum', 'rektor', 'indonesia', 'fri', 'substansi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'minggu', 'malam']","{'keren': 1, 'banget': 1, 'menteri': 1, 'ketenagakerjaan': 1, 'ida': 1, 'fauziyah': 1, 'gelar': 1, 'dialog': 1, 'virtual': 1, 'forum': 1, 'rektor': 1, 'indonesia': 1, 'fri': 1, 'substansi': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'minggu': 1, 'malam': 1}"
811,@GreenpeaceID,"""Gerakan hati yang ngebuat aku turun ke aksi, karena sadar ada suatu hal yang mengganjal dari disahkannya RUU Cipta Kerja ini mulai dari dirancangnya UU tersebut sampai ke isinya"" https://greenpeace.org/indonesia/cerita/44071/dari-jogja-hingga-jakarta-cerita-mahasiswa-yang-menolak-uu-cipta-kerja/… #TolakOmnibusLaw #MosiTidakPercayaDari Jogja hingga Jakarta, Cerita Mahasiswa yang menolak UU Cipta Kerja - Greenpeace Indonesia
Seperti yang diungkapkan, MP, “Gerakan hati yang ngebuat aku turun ke aksi, karna sadar ada suatu hal yang mengganjal dari disahkannya RUU Cipta Kerja ini mulai dari dirancangnya UU tersebut sampai...
greenpeace.org",0,gera hati turun aksi sadar ganjal sah rancang undang undang cipta kerja rancang undang undang isi,"['gera', 'hati', 'turun', 'aksi', 'sadar', 'ganjal', 'sah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rancang', 'undang', 'undang', 'isi']","{'gera': 1, 'hati': 1, 'turun': 1, 'aksi': 1, 'sadar': 1, 'ganjal': 1, 'sah': 1, 'rancang': 2, 'undang': 4, 'cipta': 1, 'kerja': 1, 'isi': 1}"
1131,@HukumDan,"Tuduhan terhadap masyarakat, Mahasiswa, Buruh dan Aktifis menolak UU Ominbus law yg menimbulkan keonaran adalah tuduhan yg tidak beradasar. Bukankah keonaran itu timbul akibat Cacat Prosedural pengesahan RUU Cipta Kerja.?
Para ahli Hukum harusnya tau soal ini",0,tuduh masyarakat mahasiswa buruh aktif tolak undang undang omnibus law timbul onar tuduh dasar onar timbul akibat cacat prosedural kesah rancang undang undang cipta kerja ahli hukum,"['tuduh', 'masyarakat', 'mahasiswa', 'buruh', 'aktif', 'tolak', 'undang', 'undang', 'omnibus', 'law', 'timbul', 'onar', 'tuduh', 'dasar', 'onar', 'timbul', 'akibat', 'cacat', 'prosedural', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'ahli', 'hukum']","{'tuduh': 2, 'masyarakat': 1, 'mahasiswa': 1, 'buruh': 1, 'aktif': 1, 'tolak': 1, 'undang': 4, 'omnibus': 1, 'law': 1, 'timbul': 2, 'onar': 2, 'dasar': 1, 'akibat': 1, 'cacat': 1, 'prosedural': 1, 'kesah': 1, 'rancang': 1, 'cipta': 1, 'kerja': 1, 'ahli': 1, 'hukum': 1}"
495,@gakenalkamuih,"RUU Cipta Kerja transparan dan demokratis 
#OmnibusLawTransparan",1,rancang undang undang cipta kerja transparan demokratis,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'transparan', 'demokratis']","{'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'transparan': 1, 'demokratis': 1}"
229,@KaltengNews7,Humas Polres Barut Bina Warganet Penyebar Hoaks RUU Cipta Kerja di Medsos https://kaltengnews.com/humas-polres-barut-bina-warganet-penyebar-hoaks-ruu-cipta-kerja-di-medsos/…,1,humas polres bina warganet sebar hoax rancang undang undang cipta kerja media sosial,"['humas', 'polres', 'bina', 'warganet', 'sebar', 'hoax', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'media', 'sosial']","{'humas': 1, 'polres': 1, 'bina': 1, 'warganet': 1, 'sebar': 1, 'hoax': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'media': 1, 'sosial': 1}"
1735,@BatikRiwa,"Pahami lebih dahulu keseluruhan isi RUU Cipta Kerja jangan mudah percaya isu yang beredar dari sumber yang tidak jelas. 
OmnibusLaw Mantap
#CiptaKerjaBermanfaatSoal UU Cipta Kerja, Moeldoko: Banyak Tokoh Belum Paham Isi Keburu Nolak
Kepala Staf Kepresidenan Moeldoko angkat suara soal aksi unjuk rasa tolak UU Cipta Kerja (Omnibus Law). Menurutnya banyak tokoh belum paham isi keburu menolak.
finance.detik.com",1,paham isi rancang undang undang cipta kerja mudah percaya isu edar sumber omnibus law mantap undang undang cipta kerja moeldoko tokoh paham isi keburu tolak kepala staf presiden moeldoko angkat suara aksi unjuk tolak undang undang cipta kerja omnibus law turut tokoh paham isi keburu tolak uang,"['paham', 'isi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'mudah', 'percaya', 'isu', 'edar', 'sumber', 'omnibus', 'law', 'mantap', 'undang', 'undang', 'cipta', 'kerja', 'moeldoko', 'tokoh', 'paham', 'isi', 'keburu', 'tolak', 'kepala', 'staf', 'presiden', 'moeldoko', 'angkat', 'suara', 'aksi', 'unjuk', 'tolak', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law', 'turut', 'tokoh', 'paham', 'isi', 'keburu', 'tolak', 'uang']","{'paham': 3, 'isi': 3, 'rancang': 1, 'undang': 6, 'cipta': 3, 'kerja': 3, 'mudah': 1, 'percaya': 1, 'isu': 1, 'edar': 1, 'sumber': 1, 'omnibus': 2, 'law': 2, 'mantap': 1, 'moeldoko': 2, 'tokoh': 2, 'keburu': 2, 'tolak': 3, 'kepala': 1, 'staf': 1, 'presiden': 1, 'angkat': 1, 'suara': 1, 'aksi': 1, 'unjuk': 1, 'turut': 1, 'uang': 1}"
1036,@Susi_1959,"UU Cipta Kerja yg baru disahkan oleh DPR, ternyata masih memasukan pasal pendidikan didalamnya. Pdhal sebelumnya DPR dan pemerintah tlh sepakat utk mengeluarkan klaster pendidikan dr draft RUU Cipta Kerja stlh menuai protes dr berbagai ormas. Mah lhoo.Ngomong Politik Season 3 Eps 18 - Tidak Ada Tempat bagi Kapitalisasi Pendidikan - Muslimah Media...
link.tospotify.com",1,undang undang cipta kerja sah dewan wakil rakyat pasu pasal didik dalam dewan wakil rakyat perintah sepakat keluar kluster didik draf rancang undang undang cipta kerja tuai protes organisasi massa omong politik musim episode kapital didik muslimah media link,"['undang', 'undang', 'cipta', 'kerja', 'sah', 'dewan', 'wakil', 'rakyat', 'pasu', 'pasal', 'didik', 'dalam', 'dewan', 'wakil', 'rakyat', 'perintah', 'sepakat', 'keluar', 'kluster', 'didik', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'tuai', 'protes', 'organisasi', 'massa', 'omong', 'politik', 'musim', 'episode', 'kapital', 'didik', 'muslimah', 'media', 'link']","{'undang': 4, 'cipta': 2, 'kerja': 2, 'sah': 1, 'dewan': 2, 'wakil': 2, 'rakyat': 2, 'pasu': 1, 'pasal': 1, 'didik': 3, 'dalam': 1, 'perintah': 1, 'sepakat': 1, 'keluar': 1, 'kluster': 1, 'draf': 1, 'rancang': 1, 'tuai': 1, 'protes': 1, 'organisasi': 1, 'massa': 1, 'omong': 1, 'politik': 1, 'musim': 1, 'episode': 1, 'kapital': 1, 'muslimah': 1, 'media': 1, 'link': 1}"
1092,@indozonemedia,"Unjuk rasa tolak RUU Cipta Kerja di Lampung berlangsung santuy, bahkan terlihat para pendemo yang ajak duel main catur dengan polisi. #KAMUHARUSTAUUnjuk Rasa Santuy di Lampung, Pendemo Ajak Duel Main Catur dengan Polisi | Indozone.id
Nah baru baru ini, terlihat demonstrasi mahasiswa menolak omnibus law di Lampung terselip aksi santuy dari aparat kepolisian dan demonstran
indozone.id",0,unjuk tolak rancang undang undang cipta kerja lampung santai demo ajak duel main catur polisi santai lampung demo ajak duel main catur polisi indozone demonstrasi mahasiswa tolak omnibus law lampung selip aksi santai aparat polisi demonstran indozone,"['unjuk', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'lampung', 'santai', 'demo', 'ajak', 'duel', 'main', 'catur', 'polisi', 'santai', 'lampung', 'demo', 'ajak', 'duel', 'main', 'catur', 'polisi', 'indozone', 'demonstrasi', 'mahasiswa', 'tolak', 'omnibus', 'law', 'lampung', 'selip', 'aksi', 'santai', 'aparat', 'polisi', 'demonstran', 'indozone']","{'unjuk': 1, 'tolak': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'lampung': 3, 'santai': 3, 'demo': 2, 'ajak': 2, 'duel': 2, 'main': 2, 'catur': 2, 'polisi': 3, 'indozone': 2, 'demonstrasi': 1, 'mahasiswa': 1, 'omnibus': 1, 'law': 1, 'selip': 1, 'aksi': 1, 'aparat': 1, 'demonstran': 1}"
147,@EpyIwang,"Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru Memujinya?
 Astaghfirullah!! Tonton fakta selengkapnya dalam video ini.Ketua DPR: Draft RUU Cipta Kerja Hanya Dicek Acak, World Bank Justru...
Pengesahan UU Cipta Kerja sudah dua minggu berlalu. Sudahlah rapat larut malam saat weekend demi sahnya RUU Cilaka ini, ternyata eh ternyata pimpinan DPR men...
youtube.com",0,ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank puji astagfirullah tonton fakta lengkap video ketua dewan wakil rakyat draf rancang undang undang cipta kerja cek acak dunia bank kesah undang undang cipta kerja minggu rapat larut malam pekan sah rancang undang undang celaka pimpin dewan wakil rakyat men,"['ketua', 'dewan', 'wakil', 'rakyat', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cek', 'acak', 'dunia', 'bank', 'puji', 'astagfirullah', 'tonton', 'fakta', 'lengkap', 'video', 'ketua', 'dewan', 'wakil', 'rakyat', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'cek', 'acak', 'dunia', 'bank', 'kesah', 'undang', 'undang', 'cipta', 'kerja', 'minggu', 'rapat', 'larut', 'malam', 'pekan', 'sah', 'rancang', 'undang', 'undang', 'celaka', 'pimpin', 'dewan', 'wakil', 'rakyat', 'men']","{'ketua': 2, 'dewan': 3, 'wakil': 3, 'rakyat': 3, 'draf': 2, 'rancang': 3, 'undang': 8, 'cipta': 3, 'kerja': 3, 'cek': 2, 'acak': 2, 'dunia': 2, 'bank': 2, 'puji': 1, 'astagfirullah': 1, 'tonton': 1, 'fakta': 1, 'lengkap': 1, 'video': 1, 'kesah': 1, 'minggu': 1, 'rapat': 1, 'larut': 1, 'malam': 1, 'pekan': 1, 'sah': 1, 'celaka': 1, 'pimpin': 1, 'men': 1}"
1548,@Lina09735262,"Hotman Paris akhirnya buka suara mengenai RUU cipta kerja, beliau juga berniat ke istana untuk memberikan saran langsung kepada JKW

Untuk video lengkapnya silahkan klik : https://youtu.be/ZLbG-tdQXfk",1,hotman paris buka suara rancang undang undang cipta kerja beliau niat istana saran langsung jokowi video lengkap silah klik,"['hotman', 'paris', 'buka', 'suara', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'beliau', 'niat', 'istana', 'saran', 'langsung', 'jokowi', 'video', 'lengkap', 'silah', 'klik']","{'hotman': 1, 'paris': 1, 'buka': 1, 'suara': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'beliau': 1, 'niat': 1, 'istana': 1, 'saran': 1, 'langsung': 1, 'jokowi': 1, 'video': 1, 'lengkap': 1, 'silah': 1, 'klik': 1}"
1040,@Infokbb_id,"[Foto] Momen yang berhasil diabadikan oleh @bikrypna saat demonstrasi menolak RUU Cipta Kerja di Kota Bandung, tepat di depan Gedung DPRD Jawa Barat pada 7/10/2020 #infokbb_id",1,foto momen hasil abadi demonstrasi tolak rancang undang undang cipta kerja kota bandung gedung dewan wakil rakyat daerah jawa barat,"['foto', 'momen', 'hasil', 'abadi', 'demonstrasi', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kota', 'bandung', 'gedung', 'dewan', 'wakil', 'rakyat', 'daerah', 'jawa', 'barat']","{'foto': 1, 'momen': 1, 'hasil': 1, 'abadi': 1, 'demonstrasi': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'kota': 1, 'bandung': 1, 'gedung': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'daerah': 1, 'jawa': 1, 'barat': 1}"
