,user_account,label,tweet,tweet_clean,tweet_token,tf_dict
883,@twitpos,1,"Belum Ada Draf Final RUU Cipta Kerja, Baleg DPR: Masih Kami Rapikan

Anggota Baleg DPR RI Fraksi Partai Golkar Firman Soebagyo menyayangkan beredarnya isi draf RUU Cipta Kerja di media sosial. Menurutnya draf itu belum final. Masih ada perbaikan.Belum Ada Draf Final RUU Cipta Kerja, Baleg DPR: Masih Kami Rapikan - Tirto.ID
Draft final masih belum ada meski RUU Cipta Kerja ini sudah disepakati DPR, DPD, dan pemerintah untuk menjadi Undang-Undan sejak, Senin (5/10/2020).
tirto.id",draf final rancang undang undang cipta kerja baleg dewan wakil rakyat rapi anggota baleg dewan wakil rakyat rakyat indonesia fraksi partai golkar firman soebagyo sayang edar isi draf rancang undang undang cipta kerja media sosial turut draf final baik draf final rancang undang undang cipta kerja baleg dewan wakil rakyat rapi tirto draf final rancang undang undang cipta kerja pakat dewan wakil rakyat dewan wakil daerah perintah undang undang senin tirto,"['draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'baleg', 'dewan', 'wakil', 'rakyat', 'rapi', 'anggota', 'baleg', 'dewan', 'wakil', 'rakyat', 'rakyat', 'indonesia', 'fraksi', 'partai', 'golkar', 'firman', 'soebagyo', 'sayang', 'edar', 'isi', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'media', 'sosial', 'turut', 'draf', 'final', 'baik', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'baleg', 'dewan', 'wakil', 'rakyat', 'rapi', 'tirto', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'pakat', 'dewan', 'wakil', 'rakyat', 'dewan', 'wakil', 'daerah', 'perintah', 'undang', 'undang', 'senin', 'tirto']","{'draf': 5, 'final': 4, 'rancang': 4, 'undang': 10, 'cipta': 4, 'kerja': 4, 'baleg': 3, 'dewan': 5, 'wakil': 5, 'rakyat': 5, 'rapi': 2, 'anggota': 1, 'indonesia': 1, 'fraksi': 1, 'partai': 1, 'golkar': 1, 'firman': 1, 'soebagyo': 1, 'sayang': 1, 'edar': 1, 'isi': 1, 'media': 1, 'sosial': 1, 'turut': 1, 'baik': 1, 'tirto': 2, 'pakat': 1, 'daerah': 1, 'perintah': 1, 'senin': 1}"
487,@MWuryantati,1,"bahaya klaster ketenagakerjaan “yang katanya draft final RUU Cipta Kerja” yang selanjutnya disahkan menjadi UU Cipta Kerja terkait:

Pasal 88C tentang pengaturan upah minimum Provinsi menjadi wajib ditetapkan oleh Gubernur, ...
#KRPIPerppuBatalkanUUCipker
#MahasiswaBergerak",bahaya kluster ketenagakerjaan draf final rancang undang undang cipta kerja sah undang undang cipta kerja kait pasal atur upah minimum provinsi wajib tetap gubernur,"['bahaya', 'kluster', 'ketenagakerjaan', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'sah', 'undang', 'undang', 'cipta', 'kerja', 'kait', 'pasal', 'atur', 'upah', 'minimum', 'provinsi', 'wajib', 'tetap', 'gubernur']","{'bahaya': 1, 'kluster': 1, 'ketenagakerjaan': 1, 'draf': 1, 'final': 1, 'rancang': 1, 'undang': 4, 'cipta': 2, 'kerja': 2, 'sah': 1, 'kait': 1, 'pasal': 1, 'atur': 1, 'upah': 1, 'minimum': 1, 'provinsi': 1, 'wajib': 1, 'tetap': 1, 'gubernur': 1}"
550,@DivHumas_Polri,1,"BIKIN ADEM, POLISI DAN MAHASISWA SALING BERBAGI SAAT UNRAS

Para mahasiswa di wilayah Maluku turun ke jalan untuk meyampaikan aspirasinya terkait penolakan RUU Cipta Kerja.
Namun ada momen yang bikin hati menjadi sejuk saat anggota Polri dan mahasiswa saling berbagi minum.",bikin adem polisi mahasiswa bagi unras mahasiswa wilayah malu turun jalan aspirasi kait tolak rancang undang undang cipta kerja momen bikin hati sejuk anggota polri mahasiswa bagi minum,"['bikin', 'adem', 'polisi', 'mahasiswa', 'bagi', 'unras', 'mahasiswa', 'wilayah', 'malu', 'turun', 'jalan', 'aspirasi', 'kait', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'momen', 'bikin', 'hati', 'sejuk', 'anggota', 'polri', 'mahasiswa', 'bagi', 'minum']","{'bikin': 2, 'adem': 1, 'polisi': 1, 'mahasiswa': 3, 'bagi': 2, 'unras': 1, 'wilayah': 1, 'malu': 1, 'turun': 1, 'jalan': 1, 'aspirasi': 1, 'kait': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'momen': 1, 'hati': 1, 'sejuk': 1, 'anggota': 1, 'polri': 1, 'minum': 1}"
1081,@TIARA2796,1,"RUU cipta kerja juga mengatur tentang pesangon yang yang tidak dihilangkan dan pekerja mendapatkan bonus
Waspadanya Hoax ttng RUU ciptaker.
#OmnibusLawIndonesia",rancang undang undang cipta kerja atur sangon hilang kerja bonus waspada hoax rancang undang undang cipta kerja,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'atur', 'sangon', 'hilang', 'kerja', 'bonus', 'waspada', 'hoax', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 3, 'atur': 1, 'sangon': 1, 'hilang': 1, 'bonus': 1, 'waspada': 1, 'hoax': 1}"
1370,@FPKSDPRRI,1,"QnA RUU Cipta Kerja.

Bagaimana proses penolakan PKS selama ini terhadap RUU Cipta Kerja ?

#fraksipksdprri
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",sesi rancang undang undang cipta kerja proses tolak pks rancang undang undang cipta kerja,"['sesi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'proses', 'tolak', 'pks', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'sesi': 1, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'proses': 1, 'tolak': 1, 'pks': 1}"
1331,@malikul100,1,Beberapa manfaat lsi yang akan dirasakan masyarakat dengan adanya RUU Cipta Kerja antara lain memberikan kemudahan pada proses izin berusaha dan juga kepastian bagi para pelaku usaha mikro dan kecil.,manfaat isi rasa masyarakat rancang undang undang cipta kerja mudah proses izin usaha pasti laku usaha mikro,"['manfaat', 'isi', 'rasa', 'masyarakat', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'mudah', 'proses', 'izin', 'usaha', 'pasti', 'laku', 'usaha', 'mikro']","{'manfaat': 1, 'isi': 1, 'rasa': 1, 'masyarakat': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'mudah': 1, 'proses': 1, 'izin': 1, 'usaha': 2, 'pasti': 1, 'laku': 1, 'mikro': 1}"
1071,@Mtuhasan02,1,"#OBLWujudkanIndonesiaMaju 

Pro dan kontra disetiap peraturan pemerintah ntoh pasti ada.sebut saja RUU Cipta Kerja.mengapa mereka ingin sekali menggagalkan UU ini?mungkin ada sesuatu misal lahan basahnya terancam?ntah lah
.kalo yg kontra dgn RUU ini,lbh cerdas,MK solusi yg tpt.",pro kontra tiap atur perintah ntoh rancang undang undang cipta kerja gagal undang undang lahan basah ancam kontra rancang undang undang cerdas mahkamah konstitusi solusi,"['pro', 'kontra', 'tiap', 'atur', 'perintah', 'ntoh', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'gagal', 'undang', 'undang', 'lahan', 'basah', 'ancam', 'kontra', 'rancang', 'undang', 'undang', 'cerdas', 'mahkamah', 'konstitusi', 'solusi']","{'pro': 1, 'kontra': 2, 'tiap': 1, 'atur': 1, 'perintah': 1, 'ntoh': 1, 'rancang': 2, 'undang': 6, 'cipta': 1, 'kerja': 1, 'gagal': 1, 'lahan': 1, 'basah': 1, 'ancam': 1, 'cerdas': 1, 'mahkamah': 1, 'konstitusi': 1, 'solusi': 1}"
1558,@cakciduk,1,Maap guys dari hari ini sampe beberapa hari berikutnya aku cuma bakal ngetweet ato rt tentang demo ruu ciptakerja. Soalnya cuma ini yg bisa kulakuin. Gabisa ikut langsung turub dikarenakan aku perokok berat dan kalo sampe kena covid19 kemungkinan matiku lebih tinggi. Sekian.,maaf teman tweet tweet ulang demo rancang undang undang cipta kerja laku langsung turun okok berat kena mati sekian,"['maaf', 'teman', 'tweet', 'tweet', 'ulang', 'demo', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'laku', 'langsung', 'turun', 'okok', 'berat', 'kena', 'mati', 'sekian']","{'maaf': 1, 'teman': 1, 'tweet': 2, 'ulang': 1, 'demo': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'laku': 1, 'langsung': 1, 'turun': 1, 'okok': 1, 'berat': 1, 'kena': 1, 'mati': 1, 'sekian': 1}"
1274,@Liliaaaaaaa17_,0,"Bantu share
Kami kehilangan kabar dari 3 orang jurnalis GEMA dalam aksi Demo Tolak Omnibus Law RUU Cipta Kerja 8 Oktober 2020, atas nama:
1. Ajeng Putri PNJ/TGP/PB
2. Dharmajati PNJ/TGP/PB
3. Muhammad Ahsan Zaki PNJ/TGP
#MahasiswaBergerak #MosiTidakPercaya #DPRPengkhianatRakyat",bantu bagi hilang kabar orang jurnalis gema aksi demo tolak omnibus law rancang undang undang cipta kerja oktober nama anjing putri pnj tgp urus dharmajati pnj tgp urus muhammad ahsan zaki pnj tgp,"['bantu', 'bagi', 'hilang', 'kabar', 'orang', 'jurnalis', 'gema', 'aksi', 'demo', 'tolak', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'oktober', 'nama', 'anjing', 'putri', 'pnj', 'tgp', 'urus', 'dharmajati', 'pnj', 'tgp', 'urus', 'muhammad', 'ahsan', 'zaki', 'pnj', 'tgp']","{'bantu': 1, 'bagi': 1, 'hilang': 1, 'kabar': 1, 'orang': 1, 'jurnalis': 1, 'gema': 1, 'aksi': 1, 'demo': 1, 'tolak': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'oktober': 1, 'nama': 1, 'anjing': 1, 'putri': 1, 'pnj': 3, 'tgp': 3, 'urus': 2, 'dharmajati': 1, 'muhammad': 1, 'ahsan': 1, 'zaki': 1}"
1138,@KangalOng9596,0," WARNING 
Untuk kalian yang sedang ikut aksi, kami butuh informasi.
Kami kehilangan kabar dari 3 orang jurnalis GEMA dalam aksi Tolak Omnibus Law RUU Cipta Kerja 8 Oktober 2020 #JokowiKabur #OmnibusLawRugikanRakyat #Demo #DPRPengkhianatRakyat #JokowiBiangOmnibuslaw",warning aksi butuh informasi hilang kabar orang jurnalis gema aksi tolak omnibus law rancang undang undang cipta kerja oktober,"['warning', 'aksi', 'butuh', 'informasi', 'hilang', 'kabar', 'orang', 'jurnalis', 'gema', 'aksi', 'tolak', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'oktober']","{'warning': 1, 'aksi': 2, 'butuh': 1, 'informasi': 1, 'hilang': 1, 'kabar': 1, 'orang': 1, 'jurnalis': 1, 'gema': 1, 'tolak': 1, 'omnibus': 1, 'law': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'oktober': 1}"
88,@RebornToDark,1,"Baleg baru sadar belum pegang draft RUU Cipta Kerja lah trus yg kalian bahas itu apa? Pepesan kosong?
Mulai cuci tangan

#RevolusiSelamatkanNegara
#RevolusiSelamatkanNegaraBaleg Baru Sadar Anggotanya Belum Pegang Draf RUU Cipta Kerja
IDTODAY NEWS - Draf Omnibus Law RUU Cipta Kerja yang telah diserahkan pemerintah sejak Februari lalu, rupanya baru didistribusikan pimpinan Badan Legislasi ( Baleg) DPR kepada para anggotanya, Selasa...
news.idtoday.co",baleg sadar pegang draf rancang undang undang cipta kerja bahas pepes kosong cuci tangan baleg sadar anggota pegang draf rancang undang undang cipta kerja idtoday news draf omnibus law rancang undang undang cipta kerja serah perintah februari distribusi pimpin badan legislasi baleg dewan wakil rakyat anggota selasa news idtoday,"['baleg', 'sadar', 'pegang', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bahas', 'pepes', 'kosong', 'cuci', 'tangan', 'baleg', 'sadar', 'anggota', 'pegang', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'idtoday', 'news', 'draf', 'omnibus', 'law', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'serah', 'perintah', 'februari', 'distribusi', 'pimpin', 'badan', 'legislasi', 'baleg', 'dewan', 'wakil', 'rakyat', 'anggota', 'selasa', 'news', 'idtoday']","{'baleg': 3, 'sadar': 2, 'pegang': 2, 'draf': 3, 'rancang': 3, 'undang': 6, 'cipta': 3, 'kerja': 3, 'bahas': 1, 'pepes': 1, 'kosong': 1, 'cuci': 1, 'tangan': 1, 'anggota': 2, 'idtoday': 2, 'news': 2, 'omnibus': 1, 'law': 1, 'serah': 1, 'perintah': 1, 'februari': 1, 'distribusi': 1, 'pimpin': 1, 'badan': 1, 'legislasi': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'selasa': 1}"
1694,@syahrial_nst,0,"RUU Cilaka cacat sejak lahir. Pokoknya, hrs diputuskan jd UU di paripurna DPR. Prosedur ditabrak dan suka2 kepentingan oligarki. Siapa dalangnya?

Anies Baswedan Tak Tahu Namanya Masuk Satgas Omnibus Law UU Cipta Kerja - Nasional http://Tempo.coAnies Baswedan Tak Tahu Namanya Masuk Satgas Omnibus Law UU Cipta Kerja
Anies Baswedan disebut tak pernah menerima pemberitahuan pengangkatan. Tak juga pernah menerima undangan untuk rapat bersama tim gugus tugas.
nasional.tempo.co",rancang undang undang celaka cacat lahir pokok putus undang undang paripurna dewan wakil rakyat prosedur tabrak penting oligarki dalang anies baswedan nama masuk satgas omnibus law undang undang cipta kerja nasional,"['rancang', 'undang', 'undang', 'celaka', 'cacat', 'lahir', 'pokok', 'putus', 'undang', 'undang', 'paripurna', 'dewan', 'wakil', 'rakyat', 'prosedur', 'tabrak', 'penting', 'oligarki', 'dalang', 'anies', 'baswedan', 'nama', 'masuk', 'satgas', 'omnibus', 'law', 'undang', 'undang', 'cipta', 'kerja', 'nasional']","{'rancang': 1, 'undang': 6, 'celaka': 1, 'cacat': 1, 'lahir': 1, 'pokok': 1, 'putus': 1, 'paripurna': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'prosedur': 1, 'tabrak': 1, 'penting': 1, 'oligarki': 1, 'dalang': 1, 'anies': 1, 'baswedan': 1, 'nama': 1, 'masuk': 1, 'satgas': 1, 'omnibus': 1, 'law': 1, 'cipta': 1, 'kerja': 1, 'nasional': 1}"
1513,@PDemokrat,1,"""Pagi ini (13/10), saya membaca headline Koran Tempo dan Kompas. Kedua harian nasional itu menyoroti tentang dugaan cacat formil dalam UU Cipta Kerja. Dugaan ini didasarkan pada Draf Final RUU Ciptaker yang dikabarkan berubah-ubah""

--AHY",pagi baca headline koran tempo kompas hari nasional sorot duga cacat formal undang undang cipta kerja duga dasar draf final rancang undang undang cipta kerja kabar ubah ubah,"['pagi', 'baca', 'headline', 'koran', 'tempo', 'kompas', 'hari', 'nasional', 'sorot', 'duga', 'cacat', 'formal', 'undang', 'undang', 'cipta', 'kerja', 'duga', 'dasar', 'draf', 'final', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'kabar', 'ubah', 'ubah']","{'pagi': 1, 'baca': 1, 'headline': 1, 'koran': 1, 'tempo': 1, 'kompas': 1, 'hari': 1, 'nasional': 1, 'sorot': 1, 'duga': 2, 'cacat': 1, 'formal': 1, 'undang': 4, 'cipta': 2, 'kerja': 2, 'dasar': 1, 'draf': 1, 'final': 1, 'rancang': 1, 'kabar': 1, 'ubah': 2}"
183,@FPKSDPRRI,1,"QnA RUU Cipta Kerja

Apakah PKS akan ikut melakukan Judicial Review UU Cipta Kerja ?

#fraksipksdprri
#berkhidmatuntukrakyat 
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",sesi rancang undang undang cipta kerja pks judicial review undang undang cipta kerja,"['sesi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'pks', 'judicial', 'review', 'undang', 'undang', 'cipta', 'kerja']","{'sesi': 1, 'rancang': 1, 'undang': 4, 'cipta': 2, 'kerja': 2, 'pks': 1, 'judicial': 1, 'review': 1}"
279,@madisnur,0,"Membalas 
@PartaiSocmedFyi. Beredar malem ini RUU Cipta Kerja versi yang 1052 halaman. Cukup ruwet karena harus  membandingkan tiga versi RUU Cipta Kerja (versi 905 halaman, 1028, dan 1052 halaman). Cermin dari proses yang bermasalah",balas edar malam rancang undang undang cipta kerja versi halaman ruwet banding versi rancang undang undang cipta kerja versi halaman halaman cermin proses masalah,"['balas', 'edar', 'malam', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'versi', 'halaman', 'ruwet', 'banding', 'versi', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'versi', 'halaman', 'halaman', 'cermin', 'proses', 'masalah']","{'balas': 1, 'edar': 1, 'malam': 1, 'rancang': 2, 'undang': 4, 'cipta': 2, 'kerja': 2, 'versi': 3, 'halaman': 3, 'ruwet': 1, 'banding': 1, 'cermin': 1, 'proses': 1, 'masalah': 1}"
1592,@bagus_t3jo,1,"RUU Ciptakerja atau Omnibus Law sebenarnya menguntungkan pekerja. Tapi mengapa banyak yg memelintirkannya yaaa
#FaktaOmnibusLaw
@jokowi
 @narkosun
 @WahabisLokal",rancang undang undang cipta kerja omnibus law untung kerja melintir y,"['rancang', 'undang', 'undang', 'cipta', 'kerja', 'omnibus', 'law', 'untung', 'kerja', 'melintir', 'y']","{'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 2, 'omnibus': 1, 'law': 1, 'untung': 1, 'melintir': 1, 'y': 1}"
546,@ichigoyhcm,1,"K-Popers Satukan Keresahan Tolak RUU Cipta Kerja https://kompas.id/baca/metro/2020/10/08/k-popers-satukan-keresahan-tolak-ruu-cipta-kerja/?utm_source=bebasakses_kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink… 

Berita soal apa... foto yg dipake TVXQ pas konser di ICE kmrn K-Popers Satukan Keresahan Tolak RUU Cipta Kerja
Usia belia bukan halangan untuk bersuara menolak Rancangan Undang-Undang Cipta Kerja yang disetujui wakil rakyat. K-Popers menggemakan penolakan ini lewat berbagai tagar hingga jadi tren perbincangan...
kompas.id",k pop satu resah tolak rancang undang undang cipta kerja,"['k', 'pop', 'satu', 'resah', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja']","{'k': 1, 'pop': 1, 'satu': 1, 'resah': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1}"
1038,@creakheadslife,1,"Guys mohon bantu cari kali aia ada yg lihat 
 mereka gabisa di hubungin
 WARNING 
Kami kehilangan kabar dari 3 orang jurnalis GEMA dalam aksi Tolak RUU Cipta Kerja 8 Oktober 2020, atas nama:
1. Ajeng Putri PNJ/TGP/PB
2. Dahrmajati PNJ/TGP/PB
3. Muhammad Ahsan Zaki PNJ/TGP

*2",teman mohon bantu cari kali lihat hubung warning hilang kabar orang jurnalis gema aksi tolak rancang undang undang cipta kerja oktober nama anjing putri pnj tgp urus dahrmajati pnj tgp urus muhammad ahsan zaki pnj tgp,"['teman', 'mohon', 'bantu', 'cari', 'kali', 'lihat', 'hubung', 'warning', 'hilang', 'kabar', 'orang', 'jurnalis', 'gema', 'aksi', 'tolak', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'oktober', 'nama', 'anjing', 'putri', 'pnj', 'tgp', 'urus', 'dahrmajati', 'pnj', 'tgp', 'urus', 'muhammad', 'ahsan', 'zaki', 'pnj', 'tgp']","{'teman': 1, 'mohon': 1, 'bantu': 1, 'cari': 1, 'kali': 1, 'lihat': 1, 'hubung': 1, 'warning': 1, 'hilang': 1, 'kabar': 1, 'orang': 1, 'jurnalis': 1, 'gema': 1, 'aksi': 1, 'tolak': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'oktober': 1, 'nama': 1, 'anjing': 1, 'putri': 1, 'pnj': 3, 'tgp': 3, 'urus': 2, 'dahrmajati': 1, 'muhammad': 1, 'ahsan': 1, 'zaki': 1}"
1722,@detikcom,1,"Pengesahan RUU Cipta Kerja berujung demo anarkistis di Jakarta dan berbagai daerah. Hanya DPR dan pemerintah yang dinilai bisa meredakan kekisruhan ini. Berikut selengkapnya! #OmnibusLaw #UUCiptaKerja

via 
@detikXHuru-hara Beleid Cipta Kerja
Pengesahan RUU Cipta Kerja berujung demo anarkistis di Jakarta dan berbagai daerah. Hanya DPR dan pemerintah yang dinilai bisa meredakan kekisruhan ini.
news.detik.com",kesah rancang undang undang cipta kerja ujung demo anarkistis jakarta daerah dewan wakil rakyat perintah nilai reda kisruh lengkap hara bijak cipta kerja kesah rancang undang undang cipta kerja ujung demo anarkistis jakarta daerah dewan wakil rakyat perintah nilai reda kisruh news,"['kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'ujung', 'demo', 'anarkistis', 'jakarta', 'daerah', 'dewan', 'wakil', 'rakyat', 'perintah', 'nilai', 'reda', 'kisruh', 'lengkap', 'hara', 'bijak', 'cipta', 'kerja', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'ujung', 'demo', 'anarkistis', 'jakarta', 'daerah', 'dewan', 'wakil', 'rakyat', 'perintah', 'nilai', 'reda', 'kisruh', 'news']","{'kesah': 2, 'rancang': 2, 'undang': 4, 'cipta': 3, 'kerja': 3, 'ujung': 2, 'demo': 2, 'anarkistis': 2, 'jakarta': 2, 'daerah': 2, 'dewan': 2, 'wakil': 2, 'rakyat': 2, 'perintah': 2, 'nilai': 2, 'reda': 2, 'kisruh': 2, 'lengkap': 1, 'hara': 1, 'bijak': 1, 'news': 1}"
6,@RicKY_KCh,0,"Skandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja
Prosedur membuat regulasi ditabrak dan mekanisme dibolak-balik. Tak ada naskah resmi hingga sepekan setelah pengesahan https://tirto.id/f5UX?utm_source=Twitter&utm_medium=Share… lewat 
@tirtoidSkandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja - Tirto.ID
Pengesahan UU Cipta Kerja pada 5 Oktober serba ngebut saat naskahnya masih direvisi.
tirto.id",skandal dewan wakil rakyat perintah jokowi kesah rancang undang undang cipta kerja prosedur regulasi tabrak mekanisme bolak naskah resmi pek kesah,"['skandal', 'dewan', 'wakil', 'rakyat', 'perintah', 'jokowi', 'kesah', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'prosedur', 'regulasi', 'tabrak', 'mekanisme', 'bolak', 'naskah', 'resmi', 'pek', 'kesah']","{'skandal': 1, 'dewan': 1, 'wakil': 1, 'rakyat': 1, 'perintah': 1, 'jokowi': 1, 'kesah': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'prosedur': 1, 'regulasi': 1, 'tabrak': 1, 'mekanisme': 1, 'bolak': 1, 'naskah': 1, 'resmi': 1, 'pek': 1}"
24,@CMarcella95,0,"Membalas 
@idtodaycoKalau benar mereka belum punya draf RUU cipta kerja, kok bisa RUU disahkan jadi UU ? Memangnya apa yg dibahas di DPR ? Pantesan aja buru-buru disahkan tengah mlm. Rupanya penuh rahasia. Anggta DPR aja gak tau isi RUU nya gimana ??
#SaatnyaJokowiTurun",balas draf rancang undang undang cipta kerja rancang undang undang sah undang undang memang bahas dewan wakil rakyat pantesan buru buru sah malam penuh rahasia anggota dewan wakil rakyat isi rancang undang undang,"['balas', 'draf', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'rancang', 'undang', 'undang', 'sah', 'undang', 'undang', 'memang', 'bahas', 'dewan', 'wakil', 'rakyat', 'pantesan', 'buru', 'buru', 'sah', 'malam', 'penuh', 'rahasia', 'anggota', 'dewan', 'wakil', 'rakyat', 'isi', 'rancang', 'undang', 'undang']","{'balas': 1, 'draf': 1, 'rancang': 3, 'undang': 8, 'cipta': 1, 'kerja': 1, 'sah': 2, 'memang': 1, 'bahas': 1, 'dewan': 2, 'wakil': 2, 'rakyat': 2, 'pantesan': 1, 'buru': 2, 'malam': 1, 'penuh': 1, 'rahasia': 1, 'anggota': 1, 'isi': 1}"
731,@nungkyananda21,1,Menyebarkan beruta RUU cipta Kerja Hoax . Masih mencari selidiki membuat adu domba Waspada,sebar rancang undang undang cipta kerja hoax cari selidik adu domba waspada,"['sebar', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'hoax', 'cari', 'selidik', 'adu', 'domba', 'waspada']","{'sebar': 1, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'hoax': 1, 'cari': 1, 'selidik': 1, 'adu': 1, 'domba': 1, 'waspada': 1}"
400,@kkpgoid,1,"#SahabatBahari, simak lagi yuk poin-poin penting RUU Cipta Kerja bidang lingkungan hidup melalui infografis di atas. Jangan sampai termakan hoaks ya!

#KKP #KKPGOIDPengelolaan Ruang Laut dan 6 lainnya",simak ayo poin poin rancang undang undang cipta kerja bidang lingkung hidup informasi graifk makan hoax ya selamat kelola ruang laut,"['simak', 'ayo', 'poin', 'poin', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'bidang', 'lingkung', 'hidup', 'informasi', 'graifk', 'makan', 'hoax', 'ya', 'selamat', 'kelola', 'ruang', 'laut']","{'simak': 1, 'ayo': 1, 'poin': 2, 'rancang': 1, 'undang': 2, 'cipta': 1, 'kerja': 1, 'bidang': 1, 'lingkung': 1, 'hidup': 1, 'informasi': 1, 'graifk': 1, 'makan': 1, 'hoax': 1, 'ya': 1, 'selamat': 1, 'kelola': 1, 'ruang': 1, 'laut': 1}"
